TERCİH KODU,İL,İLÇE,OKUL ADI,TÜRÜ,ALAN,YABANCI DİLİ,TABAN PUAN,TABAN YÜZDE,TAVAN PUAN,TAVAN YÜZDE,ORTALAMA GIRIS PUANI
40098,bursa,osmangazi,necatibey mesleki ve teknik anadolu lisesi,anadolu teknik programi,tekstil teknolojisi alani,ingilizce,263.8933,52.56,361.1103,17.78,312.5018
39796,bursa,mustafakemalpasa,mustafakemalpasa mesleki ve teknik anadolu lisesi,anadolu teknik programi,makine ve tasarim teknolojisi alani,ingilizce,259.5346,54.87,332.6937,25.18,296.11415
50202,bursa,yildirim,yildirim beyazit borsa istanbul mesleki ve teknik anadolu lisesi,anadolu teknik programi,makine ve tasarim teknolojisi alani,ingilizce,258.6391,55.36,334.1695,24.74,296.40430000000003
65422,bursa,yenisehir,yenisehir sisecam mesleki ve teknik anadolu lisesi,anadolu teknik programi,endustriyel otomasyon teknolojileri alani,ingilizce,257.3996,56.04,367.8604,16.24,312.63
39973,bursa,inegol,haci sevim yildiz-1 mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,252.4103,58.85,345.1945,21.72,298.80240000000003
50380,bursa,kestel,sehit emre karaaslan mesleki ve teknik anadolu lisesi,anadolu teknik programi,cocuk gelisimi ve egitimi alani,ingilizce,249.9032,60.31,318.876,29.51,284.3896
50657,bursa,gemlik,gemlik mesleki ve teknik anadolu lisesi,anadolu teknik programi,makine ve tasarim teknolojisi alani,ingilizce,249.6608,60.45,357.4323,18.65,303.54655
39670,bursa,karacabey,karacabey mesleki ve teknik anadolu lisesi,anadolu teknik programi,endustriyel otomasyon teknolojileri alani,ingilizce,249.4799,60.56,384.545,12.78,317.01245
50486,bursa,yildirim,mimar sinan mesleki ve teknik anadolu lisesi,anadolu teknik programi,metal teknolojisi alani,ingilizce,246.0164,62.66,352.982,19.73,299.49920000000003
40042,bursa,yildirim,faik celik mesleki ve teknik anadolu lisesi,anadolu teknik programi,halkla iliskiler alani,ingilizce,239.0689,67.01,350.5248,20.33,294.79685
49693,bursa,mustafakemalpasa,mustafakemalpasa mesleki ve teknik anadolu lisesi,anadolu teknik programi,metal teknolojisi alani,ingilizce,229.6029,73.33,326.1222,27.17,277.86255
49835,bursa,inegol,haci sevim yildiz-2 mesleki ve teknik anadolu lisesi,anadolu teknik programi,motorlu araclar teknolojisi alani,ingilizce,218.929,80.69,324.2495,27.78,271.58925
39834,bursa,inegol,haci sevim yildiz mobilya ve ic mekan tasarimi teknolojisi mesleki ve teknik anadolu lisesi,anadolu teknik programi,mobilya ve ic mekan tasarimi alani,ingilizce,213.7724,84.2,392.4968,11.26,303.1346
49793,bursa,orhangazi,orhangazi mesleki ve teknik anadolu lisesi,anadolu teknik programi,makine ve tasarim teknolojisi alani,ingilizce,191.883,95.67,379.462,13.79,285.6725
72361,bursa,karacabey,karacabey ticaret borsasi harmanli mesleki ve teknik anadolu lisesi,anadolu teknik programi,hayvan yetistiriciligi ve sagligi,ingilizce,177.6406,98.84,304.0874,34.7,240.864
49513,bursa,nilufer,ataturk mesleki ve teknik anadolu lisesi,anadolu meslek programi,endustriyel otomasyon teknolojileri alani (sinavli),ingilizce,314.5678,30.95,359.7635,18.1,337.16565
50324,bursa,osmangazi,sehit hakan unver mesleki ve teknik anadolu lisesi,anadolu meslek programi,saglik hizmetleri alani (sinavli),ingilizce,301.6852,35.61,385.7305,12.55,343.70785
50660,bursa,nilufer,huseyin ozdilek mesleki ve teknik anadolu lisesi,anadolu meslek programi,moda tasarim teknolojileri (sinavli),ingilizce,294.6232,38.36,351.7649,20.03,323.19405
49818,bursa,gursu,ticaret ve sanayi odasi gursu mesleki ve teknik anadolu lisesi,anadolu meslek programi,endustriyel otomasyon teknolojileri alani (sinavli),ingilizce,283.1815,43.22,362.3049,17.49,322.7432
49640,bursa,nilufer,havva aslanoba mesleki ve teknik anadolu lisesi,anadolu meslek programi,yiyecek icecek hizmetleri alani (sinavli),ingilizce,279.8371,44.73,370.6234,15.63,325.23025
39818,bursa,osmangazi,hamidiye mesleki ve teknik anadolu lisesi,anadolu meslek programi,gida teknolojisi alani (sinavli),ingilizce,278.7826,45.21,368.3206,16.14,323.5516
39874,bursa,osmangazi,btso hayri terzioglu mesleki ve teknik anadolu lisesi,anadolu meslek programi,makine ve tasarim teknolojisi alani (sinavli),ingilizce,277.1616,45.98,349.5856,20.57,313.3736
40025,bursa,osmangazi,sehit erol olcok mesleki ve teknik anadolu lisesi,anadolu meslek programi,yiyecek icecek hizmetleri alani (sinavli),ingilizce,271.7944,48.54,343.9452,22.04,307.8698
50296,bursa,nilufer,havva aslanoba mesleki ve teknik anadolu lisesi,anadolu meslek programi,konaklama ve seyahat hizmetleri alani (sinavli),ingilizce,271.3947,48.73,396.2919,10.58,333.8433
41051,bursa,osmangazi,hamidiye mesleki ve teknik anadolu lisesi,anadolu meslek programi,tarim alani,ingilizce,259.393,54.95,365.4583,16.78,312.42565
50420,bursa,osmangazi,muradiye mesleki ve teknik anadolu lisesi,anadolu meslek programi,yiyecek icecek hizmetleri alani (sinavli),ingilizce,233.607,70.6,383.0719,13.07,308.33945
50134,bursa,osmangazi,muradiye mesleki ve teknik anadolu lisesi,anadolu meslek programi,konaklama ve seyahat hizmetleri alani (sinavli),ingilizce,233.2834,70.82,350.1994,20.41,291.7414
50180,canakkale,merkez,canakkale fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,453.6924,2.44,489.8355,0.11,471.76395
49409,canakkale,biga,biga icdas fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,417.6597,7.05,477.7487,0.56,447.7042
39676,canakkale,can,can fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,402.1988,9.55,458.1961,2.01,430.19745
50099,canakkale,gelibolu,gelibolu fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,400.3452,9.87,452.9829,2.52,426.66405
39771,canakkale,ayvacik,ayvacik fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,389.7224,11.77,435.0639,4.59,412.39315
49766,canakkale,merkez,canakkale turkiye odalar ve borsalar birligi sosyal bilimler lisesi,sosyal bilimler lisesi,,ingilizce,382.0375,13.27,435.9596,4.48,408.99855
40792,canakkale,merkez,canakkale turkiye odalar ve borsalar birligi sosyal bilimler lisesi,hazirlik sinifi bulunmayan sosyal bilimler lisesi,,ingilizce,368.0441,16.2,429.1534,5.36,398.59875
39968,canakkale,merkez,merkez canakkale anadolu lisesi,anadolu lisesi,,ingilizce,382.9895,13.08,453.3874,2.47,418.18845
49237,canakkale,merkez,canakkale anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,295.2918,38.09,450.4264,2.78,372.8591
50744,canakkale,biga,biga anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,201.2206,91.7,340.5209,22.96,270.87075
50598,canakkale,merkez,tacettin aslan mesleki ve teknik anadolu lisesi,anadolu teknik programi,bilisim teknolojileri alani (sinavli),ingilizce,345.465,21.65,441.5402,3.79,393.50260000000003
49472,canakkale,merkez,tacettin aslan mesleki ve teknik anadolu lisesi,anadolu teknik programi,endustriyel otomasyon teknolojileri alani (sinavli),ingilizce,329.7528,26.05,417.8662,7.02,373.80949999999996
50298,canakkale,merkez,canakkale mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,275.9613,46.55,380.1584,13.65,328.05985
50378,canakkale,biga,icdas biga mesleki ve teknik anadolu lisesi,anadolu teknik programi,makine ve tasarim teknolojisi alani,ingilizce,253.5358,58.21,368.8239,16.03,311.17985
49646,canakkale,merkez,canakkale kepez mesleki ve teknik anadolu lisesi,anadolu meslek programi,yiyecek icecek hizmetleri alani (sinavli),ingilizce,250.9267,59.71,355.5496,19.11,303.23815
50401,canakkale,merkez,canakkale kepez mesleki ve teknik anadolu lisesi,anadolu meslek programi,konaklama ve seyahat hizmetleri alani (sinavli),ingilizce,233.8744,70.42,298.1753,36.96,266.02485
49451,cankiri,merkez,cankiri turkiye odalar ve borsalar birligi fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,413.6137,7.67,490.1226,0.11,451.86815
40968,cankiri,merkez,nevzat ayaz sosyal bilimler lisesi,hazirlik sinifi bulunmayan sosyal bilimler lisesi,,ingilizce,343.4462,22.17,393.4886,11.08,368.4674
40114,cankiri,merkez,cankiri 15 temmuz sehitler anadolu lisesi,anadolu lisesi,,ingilizce,367.3748,16.34,413.6069,7.67,390.49085
50789,cankiri,merkez,cankiri haci murad-i veli anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,287.1664,41.48,406.3422,8.85,346.7543
49514,cankiri,merkez,cankiri mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,261.3101,53.9,348.7605,20.78,305.0353
49382,cankiri,merkez,cankiri mesleki ve teknik anadolu lisesi,anadolu teknik programi,makine ve tasarim teknolojisi alani,ingilizce,255.838,56.91,337.9289,23.67,296.88345
50611,cankiri,merkez,cankiri sehit mehmet ata mesleki ve teknik anadolu lisesi,anadolu teknik programi,tarim alani,ingilizce,209.3804,87.04,348.598,20.83,278.9892
50808,corum,merkez,15 temmuz sehitleri fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,447.1108,3.14,493.4272,0.05,470.269
50551,corum,osmancik,omer derindere fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,394.0204,10.99,457.5852,2.07,425.8028
49535,corum,sungurlu,sungurlu fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,364.9564,16.89,445.7967,3.29,405.37654999999995
50203,corum,alaca,sehit mehmet kocakaya fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,344.2322,21.97,425.4346,5.88,384.8334
49528,corum,iskilip,danismend fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,332.0835,25.36,428.3342,5.48,380.20885
49670,corum,kargi,kargi fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,309.5158,32.72,371.258,15.49,340.38689999999997
40947,corum,merkez,ozejder sosyal bilimler lisesi,hazirlik sinifi bulunmayan sosyal bilimler lisesi,,ingilizce,375.3072,14.65,439.0841,4.09,407.19565
50122,corum,merkez,ataturk anadolu lisesi,anadolu lisesi,,ingilizce,417.1726,7.12,446.949,3.16,432.0608
50012,corum,merkez,sehit osman arslan kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,337.5229,23.79,462.515,1.64,400.01895
39991,corum,merkez,corum belediyesi prof. dr. hayreddin karaman anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,315.7435,30.55,472.7198,0.86,394.23165
40977,corum,osmancik,osmancik anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,171.4898,99.43,326.1221,27.17,248.80595
49348,corum,merkez,buharaevler mesleki ve teknik anadolu lisesi,anadolu teknik programi,cocuk gelisimi ve egitimi alani,ingilizce,243.1379,64.43,357.1087,18.73,300.1233
50346,corum,merkez,sehit emin guner mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,239.0511,67.02,308.7897,32.98,273.9204
49846,corum,merkez,sehit emin guner mesleki ve teknik anadolu lisesi,anadolu teknik programi,makine ve tasarim teknolojisi alani,ingilizce,228.4741,74.1,309.762,32.63,269.11805
65555,corum,osmancik,osmancik borsa istanbul mesleki ve teknik anadolu lisesi,anadolu teknik programi,tarim alani,ingilizce,183.0786,97.98,315.4397,30.66,249.25915
50512,corum,merkez,tobb-osb mesleki ve teknik anadolu lisesi,anadolu meslek programi,makine ve tasarim teknolojisi alani (sinavli),ingilizce,235.5642,69.29,330.4524,25.84,283.0083
50811,corum,merkez,tobb-osb mesleki ve teknik anadolu lisesi,anadolu meslek programi,elektrik- elektronik teknolojisi alani (sinavli),ingilizce,221.4318,78.95,336.3563,24.12,278.89405
50639,denizli,merkezefendi,erbakir fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,474.9224,0.73,500.0,0.01,487.46119999999996
49885,denizli,merkezefendi,aydem fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,464.8581,1.44,474.7473,0.73,469.80269999999996
49895,denizli,pamukkale,yasar kimil fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,456.6823,2.15,466.4254,1.31,461.55385
49647,denizli,babadag,ahmet nazif zorlu fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,406.1081,8.89,445.1531,3.36,425.63059999999996
49555,denizli,civril,sevkiye ozel fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,395.1356,10.79,456.6664,2.16,425.901
49318,denizli,tavas,ozay gonlum fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,387.9359,12.11,445.6079,3.31,416.77189999999996
39821,denizli,merkezefendi,ibrahim cinkaya sosyal bilimler lisesi,sosyal bilimler lisesi,,ingilizce,412.317,7.87,439.0828,4.09,425.6999
40948,denizli,merkezefendi,ibrahim cinkaya sosyal bilimler lisesi,hazirlik sinifi bulunmayan sosyal bilimler lisesi,,ingilizce,420.994,6.54,438.356,4.17,429.675
50511,denizli,merkezefendi,lutfi ege anadolu lisesi,anadolu lisesi,,ingilizce,445.6381,3.31,459.6924,1.87,452.66525
49253,denizli,merkezefendi,mustafa kaynak anadolu lisesi,anadolu lisesi,,ingilizce,439.5121,4.04,456.0216,2.22,447.76685
39830,denizli,merkezefendi,durmus ali coban anadolu lisesi,anadolu lisesi,,ingilizce,427.3699,5.61,439.4574,4.04,433.41364999999996
50780,denizli,merkezefendi,merkezefendi belediyesi anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,416.3117,7.25,489.5475,0.12,452.9296
39964,denizli,merkezefendi,cedide abalioglu anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,358.8133,18.32,452.7333,2.54,405.7733
49286,denizli,merkezefendi,denizli anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,339.6629,23.2,416.3704,7.24,378.01665
41013,denizli,pamukkale,pamukkale belediyesi muhammet serter anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,328.2479,26.51,401.6116,9.65,364.92975
40066,denizli,merkezefendi,cedide abalioglu anadolu imam hatip lisesi,anadolu imam hatip lisesi,hafizlik projesi (fen ve sosyal bilimler programi),ingilizce,221.1894,79.11,336.0052,24.22,278.5973
65536,denizli,tavas,tavas anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,205.3703,89.44,381.9393,13.29,293.6548
65535,denizli,merkezefendi,hatipzade veli baser anadolu imam hatip lisesi,hazirlik sinifi bulunan anadolu imam hatip lisesi,fen ve teknoloji programi,ingilizce,348.1388,20.94,425.3972,5.89,386.76800000000003
50399,denizli,pamukkale,orhan abalioglu mesleki ve teknik anadolu lisesi,anadolu teknik programi,endustriyel otomasyon teknolojileri alani,ingilizce,323.4362,28.03,394.7029,10.86,359.06955
50540,denizli,pamukkale,gulay kaynak sarikaya mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,301.7745,35.58,395.6999,10.68,348.73720000000003
49457,denizli,pamukkale,ataturk mesleki ve teknik anadolu lisesi,anadolu teknik programi,makine ve tasarim teknolojisi alani,ingilizce,290.0683,40.23,403.6873,9.3,346.8778
50475,denizli,pamukkale,gulay kaynak sarikaya mesleki ve teknik anadolu lisesi,anadolu teknik programi,tekstil teknolojisi alani,ingilizce,251.1363,59.59,309.7361,32.64,280.4362
49443,denizli,merkezefendi,albayrak borsa istanbul mesleki ve teknik anadolu lisesi,anadolu teknik programi,bilisim teknolojileri alani,ingilizce,222.0869,78.49,365.5036,16.77,293.79525
49325,denizli,pamukkale,osman aydinli mesleki ve teknik anadolu lisesi,anadolu teknik programi,bilisim teknolojileri alani,ingilizce,193.3109,95.17,296.9117,37.45,245.1113
50268,denizli,merkezefendi,is adamlari mesleki ve teknik anadolu lisesi,anadolu teknik programi,matbaa teknolojisi alani,ingilizce,177.7026,98.83,363.8861,17.13,270.79435
39911,denizli,merkezefendi,servergazi borsa istanbul mesleki ve teknik anadolu lisesi,anadolu teknik programi,moda tasarim teknolojileri,ingilizce,174.3922,99.19,331.8625,25.43,253.12735
49231,denizli,merkezefendi,necla-ergun abalioglu mesleki ve teknik anadolu lisesi,anadolu meslek programi,ulastirma hizmetleri alani (sinavli),ingilizce,242.0713,65.1,355.7327,19.06,298.90200000000004
50059,denizli,pamukkale,sema-abdurrahman karamanlioglu mesleki ve teknik anadolu lisesi,anadolu meslek programi,yiyecek icecek hizmetleri alani (sinavli),ingilizce,215.9668,82.72,388.0731,12.09,302.01995
49359,denizli,pamukkale,sema-abdurrahman karamanlioglu mesleki ve teknik anadolu lisesi,anadolu meslek programi,konaklama ve seyahat hizmetleri alani (sinavli),ingilizce,167.5473,99.65,366.4838,16.54,267.01554999999996
39678,diyarbakir,yenisehir,rekabet kurumu cumhuriyet fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,471.0588,0.97,493.4272,0.05,482.24300000000005
49924,diyarbakir,baglar,borsa istanbul fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,458.6756,1.96,492.4388,0.09,475.55719999999997
49651,diyarbakir,sur,vali aydin arslan fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,445.8924,3.28,458.8494,1.95,452.3709
41445,diyarbakir,kayapinar,kayapinar fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,424.7759,5.98,458.4404,1.98,441.60815
50219,diyarbakir,ergani,ergani fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,383.862,12.91,457.9306,2.03,420.8963
49366,diyarbakir,bismil,bismil fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,359.9375,18.05,431.9268,5.0,395.93215
39845,diyarbakir,cermik,cermik fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,347.3241,21.15,454.123,2.4,400.72355
41449,diyarbakir,silvan,1. kilicarslan fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,328.7346,26.36,430.3691,5.21,379.55185
40970,diyarbakir,yenisehir,diyarbakir sosyal bilimler lisesi,hazirlik sinifi bulunmayan sosyal bilimler lisesi,,ingilizce,341.9491,22.57,373.9226,14.94,357.93584999999996
40969,diyarbakir,silvan,silvan sosyal bilimler lisesi,hazirlik sinifi bulunmayan sosyal bilimler lisesi,,ingilizce,283.8469,42.92,340.3361,23.01,312.0915
49673,diyarbakir,yenisehir,rekabet kurumu anadolu lisesi,anadolu lisesi,,ingilizce,430.9858,5.13,458.2048,2.01,444.59529999999995
49300,diyarbakir,yenisehir,diyarbakir anadolu lisesi,anadolu lisesi,,ingilizce,418.2724,6.95,430.9211,5.13,424.59675000000004
50529,diyarbakir,yenisehir,nevzat ayaz anadolu lisesi,anadolu lisesi,,ingilizce,407.2319,8.7,425.0016,5.95,416.11675
50583,diyarbakir,yenisehir,sezai karakoc anadolu lisesi,anadolu lisesi,,ingilizce,402.6401,9.48,428.7513,5.42,415.6957
40163,diyarbakir,yenisehir,selahaddini eyyubi anadolu lisesi,anadolu lisesi,,ingilizce,391.3964,11.45,415.4573,7.38,403.42685
50057,diyarbakir,kayapinar,adnan menderes anadolu lisesi,anadolu lisesi,,ingilizce,387.207,12.25,419.9252,6.7,403.5661
41032,diyarbakir,kayapinar,fatih sultan mehmet anadolu lisesi,anadolu lisesi,,ingilizce,380.0386,13.67,416.0329,7.3,398.03575
49556,diyarbakir,baglar,guler sevki ozbek anadolu lisesi,anadolu lisesi,,ingilizce,373.8282,14.96,405.5699,8.99,389.69905
40989,diyarbakir,baglar,yenikoy anadolu lisesi,anadolu lisesi,,ingilizce,369.3783,15.91,396.5636,10.53,382.97095
40888,diyarbakir,ergani,sermet yalcin anadolu lisesi,anadolu lisesi,,ingilizce,333.8829,24.83,383.859,12.91,358.87095
41090,diyarbakir,bismil,bismil anadolu lisesi,anadolu lisesi,,ingilizce,312.3254,31.73,361.7791,17.62,337.05225
50480,diyarbakir,kayapinar,sehit halit gulser kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,358.188,18.47,439.7525,4.01,398.97024999999996
49268,diyarbakir,baglar,tobb ferdi yigit anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,346.0927,21.48,449.0989,2.92,397.5958
50013,diyarbakir,kayapinar,kayapinar kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,326.0419,27.2,357.3977,18.65,341.71979999999996
49832,diyarbakir,ergani,molla gurani anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,303.1553,35.05,360.4713,17.93,331.8133
