TERCİH KODU,İL,İLÇE,OKUL ADI,TÜRÜ,ALAN,YABANCI DİLİ,TABAN PUAN,TABAN YÜZDE,TAVAN PUAN,TAVAN YÜZDE,ORTALAMA GIRIS PUANI
40867,AKSARAY,ESKİL,Eskil Atatürk Anadolu Lisesi,Anadolu Lisesi,,İngilizce,263.3623,52.83,389.975,11.72,326.66865
49654,AKSARAY,MERKEZ,Şehit Önder Güzel Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,374.9248,14.73,444.0814,3.49,409.5031
41112,AKSARAY,MERKEZ,Recep Tayyip Erdoğan Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,367.5213,16.31,444.1243,3.49,405.82280000000003
50727,AKSARAY,MERKEZ,Aksaray Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,259.7376,54.75,369.7483,15.83,314.74294999999995
40820,AKSARAY,MERKEZ,Kanuni Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,186.5438,97.22,358.1668,18.47,272.3553
39746,AKSARAY,MERKEZ,Şehit Yavuz Çoban Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,303.292,35.0,355.4114,19.14,329.3517
40013,AKSARAY,MERKEZ,Şehit Yavuz Çoban Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MOTORLU ARAÇLAR TEKNOLOJİSİ ALANI,İngilizce,293.9039,38.65,367.6049,16.29,330.75440000000003
49269,AKSARAY,MERKEZ,75. Yıl Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,257.7949,55.82,349.5926,20.56,303.69375
39979,AKSARAY,MERKEZ,Aksaray Türkiye Odalar ve Borsalar Birliği Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,KİMYA TEKNOLOJİSİ ALANI,İngilizce,251.2058,59.55,350.2343,20.4,300.72005
50376,AMASYA,MERKEZ,Macit Zeren Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,448.1915,3.02,488.0841,0.18,468.13779999999997
39725,AMASYA,MERZİFON,Merzifon Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,437.8883,4.24,488.2011,0.15,463.04470000000003
50635,AMASYA,SULUOVA,Şehit Hüseyin Kavaklı Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,407.203,8.7,466.7424,1.29,436.9727
40791,AMASYA,MERKEZ,Amasya Sosyal Bilimler Lisesi,Hazırlık Sınıfı Bulunmayan Sosyal Bilimler Lisesi,,İngilizce,364.2678,17.04,401.6592,9.64,382.9635
50220,AMASYA,MERKEZ,Amasya Anadolu Lisesi,Anadolu Lisesi,,İngilizce,378.2786,14.03,443.6008,3.54,410.9397
49851,AMASYA,MERKEZ,Türk Telekom Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,392.696,11.23,466.0255,1.34,429.36075000000005
49650,AMASYA,MERZİFON,Şehit Ahmet Özsoy Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,311.1674,32.14,420.7597,6.57,365.96355
50329,AMASYA,SULUOVA,Şehit Osman Karakuş Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,290.1343,40.21,383.0679,13.07,336.6011
65131,AMASYA,MERZİFON,Merzifon Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,272.5443,48.18,380.1261,13.66,326.3352
65150,AMASYA,TAŞOVA,Şehit Bekir Özdemir Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,271.6243,48.62,393.6221,11.06,332.6232
50556,AMASYA,MERKEZ,Şehit Gültekin Tırpan Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,273.251,47.84,364.3247,17.03,318.78785
49713,AMASYA,MERKEZ,Gökhöyük Şehit Cemalettin Özdemir Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,TARIM ALANI,İngilizce,190.3159,96.17,315.2168,30.73,252.76635
39704,AMASYA,MERZİFON,Merzifon Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,188.2071,96.79,283.6585,43.01,235.9328
49660,AMASYA,MERKEZ,Amasya Borsa İstanbul Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,YİYECEK İÇECEK HİZMETLERİ ALANI (SINAVLI),İngilizce,252.6717,58.7,326.1261,27.17,289.3989
50628,AMASYA,MERKEZ,Amasya Borsa İstanbul Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,KONAKLAMA ve SEYAHAT HİZMETLERİ ALANI (SINAVLI),İngilizce,231.5743,71.98,312.7803,31.57,272.1773
50733,ANKARA,ÇANKAYA,Ankara Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,490.4661,0.11,500.0,0.01,495.23305
49727,ANKARA,PURSAKLAR,Ankara Pursaklar Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,476.9856,0.59,493.4272,0.05,485.20640000000003
41375,ANKARA,ÇANKAYA,Prof. Dr. Aziz Sancar Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,466.9114,1.27,489.5475,0.12,478.22945000000004
50468,ANKARA,ÇANKAYA,Cumhuriyet Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,466.4346,1.31,489.192,0.13,477.8133
39849,ANKARA,KEÇİÖREN,Keçiören Vatansever Şehit Tümgeneral Aydoğan Aydın Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,464.89,1.42,481.29,0.4,473.09000000000003
38012,ANKARA,YENİMAHALLE,Yenimahalle Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,456.9703,2.13,479.6551,0.47,468.3127
50098,ANKARA,ETİMESGUT,Özkent Akbilek Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,452.8577,2.53,493.4272,0.05,473.14245000000005
65418,ANKARA,SİNCAN,Ankara Erman Ilıcak Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,446.6843,3.19,484.8966,0.25,465.79044999999996
41380,ANKARA,MAMAK,Mamak Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,429.1894,5.36,466.1948,1.33,447.6921
41363,ANKARA,ALTINDAĞ,Altındağ Yıldırım Beyazıt Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,422.2185,6.35,463.5437,1.54,442.8811
50081,ANKARA,KAHRAMANKAZAN,Mustafa Hakan Güvençer Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,409.1809,8.37,452.0859,2.61,430.6334
50813,ANKARA,POLATLI,Polatlı TOBB Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,406.9773,8.75,463.5437,1.54,435.2605
50078,ANKARA,ÇUBUK,Meliha Hasanali Bostan Çubuk Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,406.3883,8.85,464.6025,1.45,435.4954
49462,ANKARA,ELMADAĞ,Hasanoğlan Atatürk Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,393.1755,11.14,442.5821,3.67,417.8788
39683,ANKARA,BEYPAZARI,Hatice-Cemil Ercan Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,383.7292,12.94,482.9747,0.32,433.35195
49287,ANKARA,ŞEREFLİKOÇHİSAR,Yavuz Sultan Selim Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,374.6488,14.78,455.383,2.28,415.0159
49329,ANKARA,KALECİK,Mehmet Doğan Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,366.7149,16.49,401.9635,9.59,384.3392
50754,ANKARA,NALLIHAN,Bilal Güngör Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,358.1222,18.48,448.6583,2.97,403.39025000000004
39710,ANKARA,GÜDÜL,Hasan Hüseyin Akdede Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,347.1727,21.2,395.439,10.73,371.30585
49263,ANKARA,ÇANKAYA,Ankara Türk Telekom Sosyal Bilimler Lisesi,Sosyal Bilimler Lisesi,,İngilizce,395.1859,10.78,464.4855,1.47,429.8357
49665,ANKARA,KEÇİÖREN,Keçiören Sosyal Bilimler Lisesi,Sosyal Bilimler Lisesi,,İngilizce,393.5294,11.08,430.0269,5.25,411.77815
49558,ANKARA,ÇANKAYA,Hasan Ali Yücel Sosyal Bilimler Lisesi,Sosyal Bilimler Lisesi,,İngilizce,383.1092,13.06,430.4213,5.2,406.76525
39945,ANKARA,ALTINDAĞ,Sabahattin Zaim Sosyal Bilimler Lisesi,Sosyal Bilimler Lisesi,,İngilizce,360.4337,17.94,400.4803,9.84,380.457
39880,ANKARA,YENİMAHALLE,Atatürk Anadolu Lisesi,Anadolu Lisesi,,İngilizce,471.3306,0.96,490.1226,0.11,480.72659999999996
40065,ANKARA,ÇANKAYA,Gazi Anadolu Lisesi,Anadolu Lisesi,,İngilizce,449.9278,2.83,473.4003,0.81,461.66405
50327,ANKARA,ÇANKAYA,Mehmet Emin Resulzade Anadolu Lisesi,Anadolu Lisesi,,İngilizce,447.8651,3.06,469.2465,1.1,458.5558
49628,ANKARA,ÇANKAYA,Dr.Binnaz Ege-Dr.Rıdvan Ege Anadolu Lisesi,Anadolu Lisesi,,İngilizce,441.1837,3.83,464.1888,1.49,452.68625
39724,ANKARA,ETİMESGUT,Şehit Oğuzhan Yaşar Anadolu Lisesi,Anadolu Lisesi,,İngilizce,439.4833,4.04,470.1252,1.03,454.80425
39783,ANKARA,ÇANKAYA,Hacı Ömer Tarman Anadolu Lisesi,Anadolu Lisesi,,İngilizce,435.9548,4.48,446.2607,3.23,441.10775
50102,ANKARA,YENİMAHALLE,Nermin Mehmet Çekiç Anadolu Lisesi,Anadolu Lisesi,,İngilizce,432.5417,4.92,462.1963,1.67,447.369
39782,ANKARA,ÇANKAYA,Hacı Ömer Tarman Anadolu Lisesi,Anadolu Lisesi,,Almanca,432.074,4.98,444.2397,3.47,438.15685
50700,ANKARA,KEÇİÖREN,Vecihi Hürkuş Anadolu lisesi,Anadolu Lisesi,,İngilizce,430.0622,5.25,464.8143,1.44,447.43825000000004
50492,ANKARA,ÇANKAYA,Ayrancı Anadolu Lisesi,Anadolu Lisesi,,İngilizce,424.9977,5.95,441.1131,3.85,433.05539999999996
40217,ANKARA,ÇANKAYA,Betül Can Anadolu Lisesi,Anadolu Lisesi,,İngilizce,424.0313,6.09,452.1308,2.6,438.08105
50600,ANKARA,SİNCAN,Süleyman Demirel Anadolu Lisesi,Anadolu Lisesi,,İngilizce,421.1329,6.52,450.0017,2.82,435.56730000000005
50358,ANKARA,ÇANKAYA,Ayhan Sümer Anadolu Lisesi,Anadolu Lisesi,,İngilizce,418.7535,6.88,440.376,3.93,429.56475
50491,ANKARA,ÇANKAYA,Ayrancı Anadolu Lisesi,Anadolu Lisesi,,Çince,416.8009,7.18,433.9847,4.73,425.39279999999997
48486,ANKARA,YENİMAHALLE,Mustafa Azmi Doğan Anadolu Lisesi,Anadolu Lisesi,,İngilizce,416.3308,7.25,452.4097,2.57,434.37025
49676,ANKARA,KEÇİÖREN,Aydınlıkevler Anadolu Lisesi,Anadolu Lisesi,,İngilizce,415.9322,7.31,444.5546,3.43,430.2434
49574,ANKARA,ALTINDAĞ,Ankara Lisesi,Anadolu Lisesi,,İngilizce,414.2721,7.57,443.2225,3.59,428.7473
48148,ANKARA,ÇANKAYA,Ümitköy Anadolu Lisesi,Anadolu Lisesi,,İngilizce,412.2422,7.88,449.2221,2.91,430.73215000000005
48462,ANKARA,ETİMESGUT,Şehit Ömer Halisdemir Anadolu Lisesi,Anadolu Lisesi,,İngilizce,409.9757,8.24,445.3137,3.34,427.6447
40855,ANKARA,PURSAKLAR,Pursaklar Ayyıldız Anadolu Lisesi,Anadolu Lisesi,,İngilizce,407.6726,8.63,455.0874,2.3,431.38
50559,ANKARA,GÖLBAŞI,Gölbaşı Anadolu Lisesi,Anadolu Lisesi,,İngilizce,405.8711,8.93,453.9891,2.42,429.93010000000004
49527,ANKARA,MAMAK,Yavuz Sultan Selim Anadolu Lisesi,Anadolu Lisesi,,İngilizce,405.0392,9.07,433.3809,4.81,419.21005
40856,ANKARA,SİNCAN,Fatih Anadolu Lisesi,Anadolu Lisesi,,İngilizce,401.0905,9.74,421.0951,6.52,411.0928
41031,ANKARA,MAMAK,Çağrıbey Anadolu Lisesi,Anadolu Lisesi,,İngilizce,393.4419,11.09,421.1263,6.52,407.28409999999997
47852,ANKARA,ALTINDAĞ,Altındağ Gazi Anadolu Lisesi,Anadolu Lisesi,,İngilizce,390.9683,11.53,424.6521,6.0,407.8102
46980,ANKARA,KEÇİÖREN,Aktepe Şehit Köksal Kaşaltı Anadolu lisesi,Anadolu Lisesi,,İngilizce,388.2235,12.06,422.135,6.36,405.17925
38607,ANKARA,MAMAK,Başkent Anadolu Lisesi,Anadolu Lisesi,,İngilizce,381.1017,13.46,424.8328,5.97,402.96725000000004
38603,ANKARA,ALTINDAĞ,Piri Reis Anadolu Lisesi,Anadolu Lisesi,,İngilizce,369.8824,15.8,410.8107,8.11,390.34655
48422,ANKARA,ETİMESGUT,Sezai Karakoç Anadolu Lisesi,Anadolu Lisesi,,İngilizce,369.0011,15.99,407.025,8.74,388.01305
40911,ANKARA,POLATLI,Polatlı Anadolu Lisesi,Anadolu Lisesi,,İngilizce,358.7716,18.33,406.6754,8.8,382.7235
41088,ANKARA,ÇUBUK,Çubuk Yıldırım Beyazıt Anadolu Lisesi,Anadolu Lisesi,,İngilizce,349.0626,20.7,413.1843,7.73,381.12345
40560,ANKARA,AKYURT,Yıldırım Beyazıt Anadolu Lisesi,Anadolu Lisesi,,İngilizce,338.6658,23.47,449.6962,2.85,394.181
48263,ANKARA,ELMADAĞ,Gazi Şahin Anadolu Lisesi,Anadolu Lisesi,,İngilizce,330.6849,25.77,430.7682,5.15,380.72655
50678,ANKARA,ÇANKAYA,Ankara Atatürk Lisesi,Hazırlık Sınıfı Bulunan Anadolu Lisesi,,İngilizce,446.5906,3.19,475.055,0.71,460.82280000000003
50146,ANKARA,YENİMAHALLE,Tevfik İleri Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,426.1967,5.77,486.5247,0.21,456.3607
49819,ANKARA,YENİMAHALLE,Şehit Ömer Halisdemir Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,394.6458,10.87,450.5477,2.77,422.59675000000004
39861,ANKARA,SİNCAN,Erkan - Volkan Yiğit Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,378.584,13.97,418.1443,6.98,398.36415
50713,ANKARA,ÇUBUK,Şehit Ömer Takdemir Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,357.2022,18.7,405.9257,8.93,381.56395
49596,ANKARA,YENİMAHALLE,Tevfik İleri Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,HAFIZLIK PROJESİ (Fen ve Sosyal Bilimler Programı),İngilizce,356.47,18.88,425.9154,5.81,391.1927
39863,ANKARA,KEÇİÖREN,Atatürk Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,355.8752,19.03,420.9194,6.55,388.3973
50356,ANKARA,ALTINDAĞ,Altındağ Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,349.1257,20.68,468.7697,1.14,408.9477
39965,ANKARA,PURSAKLAR,Pursaklar Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,334.9282,24.52,405.5665,8.99,370.24735
39766,ANKARA,YENİMAHALLE,Batıkent Şehit Demet Sezen Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,332.4057,25.26,419.3462,6.79,375.87595
39799,ANKARA,KEÇİÖREN,Şehit Ahmet Özsoy Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,330.5352,25.82,437.6279,4.27,384.08155
39814,ANKARA,YENİMAHALLE,Uluslararası Prof.Dr.Muhammed Hamidullah Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,329.7628,26.05,410.4218,8.17,370.0923
40986,ANKARA,YENİMAHALLE,Demetevler Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,328.8759,26.32,391.981,11.35,360.42845
49754,ANKARA,MAMAK,Mamak Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,321.9903,28.49,408.7874,8.44,365.38885
50572,ANKARA,SİNCAN,Sincan Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,318.2702,29.71,406.5271,8.82,362.39865
50127,ANKARA,ALTINDAĞ,Ankara Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,310.6716,32.31,451.9791,2.62,381.32535
40822,ANKARA,KEÇİÖREN,Mustafa Asım Köksal Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,308.479,33.09,400.1408,9.91,354.30989999999997
65157,ANKARA,AKYURT,Akyurt Şükrü Acar Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,307.3172,33.51,392.7983,11.21,350.05775
40929,ANKARA,KEÇİÖREN,Keçiören Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,303.6931,34.85,385.1362,12.66,344.41465
49806,ANKARA,ÇANKAYA,Ümitköy Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,297.4378,37.25,420.068,6.67,358.75289999999995
49695,ANKARA,POLATLI,Polatlı Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,294.8227,38.28,349.2984,20.64,322.06055000000003
50156,ANKARA,ÇANKAYA,Ümitköy Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,288.5688,40.88,430.5597,5.18,359.56425
65301,ANKARA,ALTINDAĞ,Mahir İz Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,282.1915,43.66,376.7489,14.35,329.4702
49962,ANKARA,GÖLBAŞI,Şehit Sebahattin Koçak Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,270.5642,49.14,466.1968,1.33,368.3805
49923,ANKARA,ÇANKAYA,Özel Harekat Şehitleri Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,262.5137,53.26,397.5145,10.36,330.0141
49549,ANKARA,GÖLBAŞI,Mehmet Akif Ersoy Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,258.6712,55.34,401.2245,9.72,329.94785
49794,ANKARA,KAHRAMANKAZAN,Kahramankazan Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,249.0951,60.79,399.1561,10.08,324.12559999999996
50179,ANKARA,ETİMESGUT,Bağlıca Şehit Kalender Özdemir Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,247.8541,61.53,372.3891,15.25,310.1216
49411,ANKARA,GÖLBAŞI,Uluslararası Millî İrade Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,240.6318,66.01,404.3991,9.18,322.51545
41082,ANKARA,ŞEREFLİKOÇHİSAR,Şereflikoçhisar Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,227.241,74.95,373.4604,15.03,300.3507
39826,ANKARA,ÇANKAYA,Nurten Uşan Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,223.6166,77.43,407.2987,8.69,315.45765
50336,ANKARA,ELMADAĞ,Elmadağ Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,216.0481,82.66,316.8262,30.19,266.43715
65464,ANKARA,KEÇİÖREN,Bağlum Şehit Yakup Çapat Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,215.0157,83.36,359.6685,18.12,287.3421
65417,ANKARA,AYAŞ,Abdülhamid Han Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,214.6503,83.61,370.6131,15.64,292.63169999999997
65428,ANKARA,KAHRAMANKAZAN,Kahramankazan Fuat Erkmen Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,205.6326,89.29,339.7178,23.18,272.6752
40853,ANKARA,KIZILCAHAMAM,Şehit Zekeriya Yurdakul Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,204.8018,89.76,370.3018,15.71,287.5518
40802,ANKARA,HAYMANA,Haymana Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,201.6125,91.5,370.6849,15.62,286.1487
40199,ANKARA,BEYPAZARI,Beypazarı Şehit Sefa Tiftik Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,198.8405,92.87,302.634,35.25,250.73725000000002
65256,ANKARA,ALTINDAĞ,Yıldırım Beyazıt Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,198.6636,92.95,351.0424,20.21,274.853
40821,ANKARA,ETİMESGUT,Eryaman Şehit Okan Koç Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,195.7943,94.19,420.2439,6.65,308.0191
65465,ANKARA,BEYPAZARI,Şehit Hacı Kazım Ozan Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,188.3705,96.74,359.3592,18.19,273.86485
40803,ANKARA,MAMAK,Şehit Nuri Pamir Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,176.6321,98.96,292.112,39.38,234.37205
50147,ANKARA,YENİMAHALLE,Tevfik İleri Anadolu İmam Hatip Lisesi,Hazırlık Sınıfı Bulunan Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,421.4471,6.47,474.0662,0.77,447.75665
50114,ANKARA,YENİMAHALLE,Şehit Cengiz Polat Anadolu İmam Hatip Lisesi,Hazırlık Sınıfı Bulunan Anadolu İmam Hatip Lisesi,FEN VE TEKNOLOJİ PROGRAMI,İngilizce,377.3194,14.23,413.0135,7.76,395.16645
65466,ANKARA,YENİMAHALLE,Batıkent Şehit Demet Sezen Kız Anadolu İmam Hatip Lisesi,Hazırlık Sınıfı Bulunan Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,350.2731,20.39,411.6317,7.98,380.9524
50093,ANKARA,YENİMAHALLE,Şehit Cengiz Polat Anadolu İmam Hatip Lisesi,Hazırlık Sınıfı Bulunan Anadolu İmam Hatip Lisesi,FEN VE TEKNOLOJİ PROGRAMI,Almanca,342.2165,22.5,417.8268,7.03,380.02165
50035,ANKARA,AKYURT,Muhammed Hamdi Yazır Anadolu İmam Hatip Lisesi,Hazırlık Sınıfı Bulunan Anadolu İmam Hatip Lisesi,HAFIZLIK PROJESİ (İlahiyat Odaklı Program),Arapça,183.915,97.82,349.8422,20.5,266.8786
40018,ANKARA,YENİMAHALLE,ASELSAN Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,451.4563,2.67,480.281,0.44,465.86865
49387,ANKARA,YENİMAHALLE,ASELSAN Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,439.8989,3.99,455.3775,2.28,447.6382
50350,ANKARA,ETİMESGUT,Cezeri Yeşil Teknoloji Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,415.0308,7.45,437.7723,4.25,426.40155
