iter	Passed	Remaining
7509	408931	135584
7510	408982	135528
7511	409028	135471
7512	409080	135416
7513	409137	135362
7514	409193	135308
7515	409239	135251
7516	409295	135197
7517	409341	135140
7518	409397	135086
7519	409442	135028
7520	409499	134975
7521	409548	134919
7522	409651	134880
7523	409712	134828
7524	409767	134774
7525	409812	134716
7526	409868	134662
7527	409918	134606
7528	409973	134552
7529	410030	134498
7530	410083	134443
7531	410136	134388
7532	410190	134334
7533	410248	134281
7534	410358	134244
7535	410412	134189
7536	410462	134134
7537	410514	134078
7538	410564	134022
7539	410618	133968
7540	410673	133914
7541	410722	133857
7542	410770	133801
7543	410822	133746
7544	410897	133698
7545	410969	133649
7546	411015	133592
7547	411066	133536
7548	411128	133484
7549	411176	133428
7550	411232	133374
7551	411288	133320
7552	411347	133267
7553	411404	133213
7554	411450	133156
7555	411504	133101
7556	411557	133046
7557	411611	132992
7558	411664	132937
7559	411719	132882
7560	411780	132830
7561	411839	132777
7562	411894	132723
7563	411941	132666
7564	411998	132613
7565	412053	132558
7566	412107	132503
7567	412154	132447
7568	412205	132391
7569	412262	132338
7570	412313	132282
7571	412358	132224
7572	412411	132169
7573	412478	132119
7574	412536	132066
7575	412585	132009
7576	412643	131956
7577	412697	131901
7578	412757	131849
7579	412808	131793
7580	412864	131739
7581	412921	131686
7582	412986	131635
7583	413045	131581
7584	413098	131527
7585	413156	131473
7586	413217	131421
7587	413271	131366
7588	413331	131314
7589	413390	131260
7590	413451	131208
7591	413507	131154
7592	413576	131104
7593	413642	131053
7594	413709	131003
7595	413767	130950
7596	413831	130898
7597	413885	130844
7598	413934	130787
7599	413988	130733
7600	414047	130680
7601	414101	130625
7602	414166	130574
7603	414217	130518
7604	414272	130464
7605	414328	130410
7606	414380	130355
7607	414437	130301
7608	414490	130246
7609	414540	130190
7610	414589	130134
7611	414647	130081
7612	414707	130028
7613	414770	129976
7614	414891	129943
7615	414947	129888
7616	414993	129831
7617	415044	129776
7618	415088	129718
7619	415139	129662
7620	415191	129607
7621	415245	129553
7622	415296	129497
7623	415344	129441
7624	415389	129383
7625	415448	129330
7626	415499	129274
7627	415557	129221
7628	415615	129168
7629	415671	129114
7630	415731	129061
7631	415774	129003
7632	415825	128947
7633	415902	128900
7634	415963	128847
7635	416033	128798
7636	416082	128742
7637	416167	128697
7638	416227	128644
7639	416284	128590
7640	416339	128536
7641	416386	128479
7642	416431	128421
7643	416485	128367
7644	416549	128315
7645	416617	128265
7646	416668	128209
7647	416719	128154
7648	416776	128100
7649	416849	128051
7650	416909	127999
7651	416968	127946
7652	417017	127889
7653	417068	127834
7654	417120	127778
7655	417178	127725
7656	417231	127670
7657	417280	127614
7658	417336	127560
7659	417384	127503
7660	417432	127447
7661	417486	127392
7662	417547	127340
7663	417599	127284
7664	417651	127229
7665	417703	127174
7666	417750	127117
7667	417810	127065
7668	417858	127008
7669	417907	126952
7670	417962	126898
7671	418021	126844
7672	418084	126793
7673	418149	126741
7674	418210	126689
7675	418262	126633
7676	418312	126578
7677	418360	126521
7678	418409	126465
7679	418467	126412
7680	418526	126358
7681	418591	126307
7682	418646	126253
7683	418700	126198
7684	418765	126147
7685	418823	126093
7686	418873	126037
7687	418929	125983
7688	418987	125930
7689	419044	125876
7690	419103	125823
7691	419151	125767
7692	419213	125714
7693	419296	125669
7694	419360	125617
7695	419410	125561
7696	419475	125510
7697	419536	125457
7698	419600	125405
7699	419654	125351
7700	419714	125298
7701	419770	125244
7702	419837	125193
7703	419902	125142
7704	419969	125091
7705	420031	125039
7706	420079	124982
7707	420136	124929
7708	420196	124876
7709	420255	124822
7710	420305	124766
7711	420363	124713
7712	420424	124661
7713	420491	124610
7714	420556	124558
7715	420612	124504
7716	420673	124452
7717	420735	124399
7718	420853	124364
7719	420900	124307
7720	420953	124252
7721	421008	124198
7722	421058	124142
7723	421122	124090
7724	421172	124034
7725	421229	123980
7726	421286	123927
7727	421341	123872
7728	421404	123820
7729	421462	123767
7730	421512	123711
7731	421571	123658
7732	421626	123603
7733	421692	123552
7734	421746	123497
7735	421795	123441
7736	421860	123390
7737	421910	123334
7738	421964	123279
7739	422016	123224
7740	422072	123170
7741	422116	123112
7742	422169	123057
7743	422219	123001
7744	422277	122948
7745	422325	122891
7746	422370	122834
7747	422430	122781
7748	422476	122724
7749	422533	122671
7750	422588	122616
7751	422648	122563
7752	422709	122511
7753	422762	122456
7754	422813	122400
7755	422864	122344
7756	422925	122292
7757	422970	122235
7758	423023	122180
7759	423085	122127
7760	423157	122078
7761	423205	122021
7762	423266	121969
7763	423317	121913
7764	423362	121856
7765	423415	121801
7766	423465	121745
7767	423515	121689
7768	423565	121634
7769	423622	121580
7770	423676	121525
7771	423733	121471
7772	423791	121418
7773	423854	121366
7774	423971	121329
7775	424023	121274
7776	424076	121219
7777	424128	121163
7778	424175	121107
7779	424224	121051
7780	424279	120996
7781	424323	120939
7782	424374	120883
7783	424424	120828
7784	424480	120773
7785	424530	120717
7786	424583	120663
7787	424644	120610
7788	424709	120558
7789	424752	120500
7790	424801	120444
7791	424858	120390
7792	424905	120334
7793	424963	120281
7794	425018	120226
7795	425070	120171
7796	425117	120114
7797	425162	120057
7798	425209	120000
7799	425264	119946
7800	425317	119891
7801	425369	119836
7802	425425	119781
7803	425475	119726
7804	425519	119668
7805	425571	119613
7806	425618	119557
7807	425664	119500
7808	425724	119446
7809	425786	119394
7810	425844	119341
7811	425904	119288
7812	425959	119233
7813	426012	119178
7814	426062	119123
7815	426124	119070
7816	426183	119017
7817	426232	118961
7818	426276	118903
7819	426331	118849
7820	426387	118795
7821	426439	118740
7822	426494	118685
7823	426549	118631
7824	426601	118576
7825	426648	118519
7826	426699	118464
7827	426751	118408
7828	426807	118354
7829	426859	118299
7830	426903	118242
7831	426948	118184
7832	426995	118128
7833	427045	118072
7834	427100	118018
7835	427155	117963
7836	427205	117907
7837	427265	117854
7838	427321	117801
7839	427367	117744
7840	427419	117688
7841	427461	117630
7842	427510	117575
7843	427586	117526
7844	427641	117471
7845	427693	117416
7846	427742	117360
7847	427801	117307
7848	427862	117254
7849	427911	117198
7850	427964	117143
7851	428012	117087
7852	428071	117034
7853	428125	116979
7854	428175	116923
7855	428221	116866
7856	428273	116811
7857	428325	116756
7858	428384	116703
7859	428433	116647
7860	428482	116591
7861	428527	116534
7862	428567	116475
7863	428616	116419
7864	428670	116364
7865	428729	116311
7866	428777	116255
7867	428823	116198
7868	428878	116144
7869	428921	116086
7870	428982	116033
7871	429027	115977
7872	429072	115919
7873	429124	115864
7874	429178	115810
7875	429226	115753
7876	429274	115697
7877	429319	115640
7878	429368	115584
7879	429417	115528
7880	429467	115472
7881	429570	115431
7882	429617	115374
7883	429665	115318
7884	429720	115264
7885	429766	115207
7886	429816	115151
7887	429872	115097
7888	429917	115040
7889	429966	114984
7890	430016	114929
7891	430062	114872
7892	430108	114815
7893	430160	114760
7894	430205	114703
7895	430258	114648
7896	430306	114592
7897	430351	114535
7898	430413	114482
7899	430457	114425
7900	430500	114367
7901	430555	114313
7902	430621	114262
7903	430673	114206
7904	430716	114149
7905	430772	114095
7906	430814	114037
7907	430863	113981
7908	430912	113925
7909	430963	113870
7910	431027	113818
7911	431081	113763
7912	431135	113708
7913	431184	113653
7914	431234	113597
7915	431284	113541
7916	431333	113485
7917	431378	113428
7918	431426	113372
7919	431477	113317
7920	431529	113262
7921	431576	113205
7922	431628	113150
7923	431685	113096
7924	431739	113042
7925	431786	112985
7926	431836	112930
7927	431889	112875
7928	431937	112819
7929	431991	112764
7930	432037	112707
7931	432093	112653
7932	432137	112596
7933	432184	112540
7934	432245	112487
7935	432294	112431
7936	432341	112374
7937	432390	112319
7938	432440	112263
7939	432491	112208
7940	432557	112156
7941	432615	112103
7942	432662	112046
7943	432711	111990
7944	432762	111935
7945	432818	111881
7946	432866	111825
7947	432909	111767
7948	432971	111715
7949	433027	111661
7950	433070	111603
7951	433124	111549
7952	433181	111495
7953	433316	111461
7954	433381	111409
7955	433453	111359
7956	433523	111309
7957	433595	111259
7958	433660	111207
7959	433725	111155
7960	433786	111102
7961	433918	111068
7962	433990	111018
7963	434049	110964
7964	434173	110928
7965	434259	110881
7966	434326	110830
7967	434378	110775
7968	434440	110722
7969	434497	110668
7970	434543	110612
7971	434602	110558
7972	434668	110507
7973	434735	110455
7974	434789	110401
7975	434850	110348
7976	434917	110296
7977	434969	110241
7978	435018	110185
7979	435082	110133
7980	435133	110078
7981	435183	110022
7982	435238	109968
7983	435291	109913
7984	435345	109858
7985	435397	109803
7986	435448	109748
7987	435495	109691
7988	435564	109640
7989	435646	109593
7990	435698	109538
7991	435748	109482
7992	435804	109428
7993	435865	109375
7994	435924	109321
7995	435974	109266
7996	436032	109212
7997	436087	109158
7998	436139	109102
7999	436196	109049
8000	436265	108998
8001	436358	108953
8002	436492	108918
8003	436548	108864
8004	436599	108808
8005	436645	108752
8006	436703	108698
8007	436763	108645
8008	436825	108592
8009	436883	108539
8010	436936	108484
8011	436998	108431
8012	437057	108378
8013	437107	108322
8014	437156	108266
8015	437211	108212
8016	437282	108161
8017	437352	108110
8018	437416	108058
8019	437483	108007
8020	437536	107952
8021	437646	107911
8022	437698	107856
8023	437752	107801
8024	437804	107746
8025	437868	107693
8026	437942	107644
8027	438008	107592
8028	438059	107537
8029	438118	107483
8030	438183	107431
8031	438246	107379
8032	438318	107328
8033	438474	107299
8034	438555	107251
8035	438610	107196
8036	438683	107146
8037	438747	107094
8038	438800	107039
8039	438851	106983
8040	438894	106926
8041	438946	106871
8042	438992	106814
8043	439041	106758
8044	439151	106717
8045	439211	106664
8046	439259	106607
8047	439307	106551
8048	439355	106495
8049	439412	106441
8050	439455	106384
8051	439504	106328
8052	439559	106273
8053	439607	106217
8054	439666	106163
8055	439718	106108
8056	439863	106075
8057	439943	106027
8058	440005	105974
8059	440054	105918
8060	440107	105863
8061	440170	105811
8062	440225	105756
8063	440293	105705
8064	440374	105657
8065	440432	105603
8066	440479	105546
8067	440541	105494
8068	440600	105440
8069	440652	105385
8070	440710	105331
8071	440768	105277
8072	440835	105226
8073	440893	105172
8074	440957	105119
8075	441021	105067
8076	441073	105012
8077	441131	104958
8078	441176	104901
8079	441221	104844
8080	441273	104789
8081	441316	104732
8082	441364	104676
8083	441420	104621
8084	441468	104565
8085	441519	104510
8086	441575	104455
8087	441625	104400
8088	441682	104346
8089	441738	104291
8090	441801	104239
8091	441855	104184
8092	441904	104128
8093	441971	104076
8094	442052	104028
8095	442195	103994
8096	442255	103941
8097	442324	103890
8098	442383	103836
8099	442448	103784
8100	442506	103730
8101	442560	103675
8102	442612	103620
8103	442662	103564
8104	442712	103508
8105	442761	103453
8106	442804	103395
8107	442851	103339
8108	442899	103283
8109	442949	103227
8110	442993	103170
8111	443047	103115
8112	443098	103060
8113	443160	103007
8114	443214	102952
8115	443290	102902
8116	443361	102852
8117	443411	102796
8118	443458	102739
8119	443500	102682
8120	443554	102627
8121	443604	102571
8122	443651	102515
8123	443699	102459
8124	443751	102404
8125	443798	102347
8126	443849	102292
8127	443899	102236
8128	443952	102181
8129	444003	102126
8130	444053	102070
8131	444102	102014
8132	444159	101960
8133	444210	101905
8134	444272	101852
8135	444323	101796
8136	444382	101743
8137	444489	101700
8138	444538	101644
8139	444584	101588
8140	444636	101532
8141	444688	101477
8142	444745	101423
8143	444795	101367
8144	444853	101314
8145	444901	101258
8146	444958	101203
8147	445007	101147
8148	445055	101091
8149	445102	101035
8150	445147	100978
8151	445191	100921
8152	445232	100864
8153	445282	100808
8154	445335	100753
8155	445400	100701
8156	445459	100647
8157	445521	100594
8158	445573	100539
8159	445619	100482
8160	445662	100425
8161	445713	100370
8162	445759	100313
8163	445804	100256
8164	445851	100200
8165	445906	100146
8166	445966	100092
8167	446015	100036
8168	446061	99980
8169	446118	99926
8170	446169	99870
8171	446219	99815
8172	446278	99761
8173	446331	99706
8174	446381	99651
8175	446432	99595
8176	446485	99540
8177	446543	99486
8178	446598	99432
8179	446653	99377
8180	446707	99322
8181	446756	99267
8182	446802	99210
8183	446858	99156
8184	446917	99102
8185	446971	99047
8186	447029	98993
8187	447074	98937
8188	447119	98880
8189	447163	98823
8190	447215	98768
8191	447271	98714
8192	447325	98659
8193	447371	98603
8194	447428	98548
8195	447478	98493
8196	447544	98441
8197	447630	98393
8198	447690	98340
8199	447754	98287
8200	447875	98247
8201	447928	98192
8202	447981	98137
8203	448035	98082
8204	448087	98027
8205	448136	97971
8206	448190	97917
8207	448248	97863
8208	448301	97808
8209	448355	97753
8210	448408	97698
8211	448459	97643
8212	448505	97586
8213	448563	97532
8214	448615	97477
8215	448671	97423
8216	448728	97369
8217	448778	97313
8218	448837	97260
8219	448898	97206
8220	448965	97154
8221	449016	97099
8222	449061	97042
8223	449107	96986
8224	449175	96934
8225	449237	96881
8226	449295	96827
8227	449367	96776
8228	449439	96725
8229	449508	96674
8230	449571	96621
8231	449633	96568
8232	449698	96516
8233	449748	96460
8234	449800	96405
8235	449866	96353
8236	449915	96297
8237	449965	96241
8238	450022	96187
8239	450075	96132
8240	450144	96081
8241	450199	96026
8242	450257	95972
8243	450301	95915
8244	450349	95859
8245	450404	95805
8246	450453	95749
8247	450512	95695
8248	450561	95639
8249	450623	95586
8250	450671	95530
8251	450724	95475
8252	450775	95420
8253	450822	95364
8254	450878	95309
8255	450929	95254
8256	450976	95198
8257	451025	95142
8258	451075	95086
8259	451154	95037
8260	451204	94981
8261	451262	94927
8262	451373	94885
8263	451418	94828
8264	451476	94774
8265	451536	94721
8266	451589	94666
8267	451641	94610
8268	451692	94555
8269	451737	94498
8270	451800	94446
8271	451856	94391
8272	451906	94336
8273	451955	94280
8274	452009	94225
8275	452061	94170
8276	452110	94114
8277	452163	94059
8278	452221	94005
8279	452270	93950
8280	452329	93896
8281	452380	93840
8282	452429	93784
8283	452482	93730
8284	452528	93673
8285	452585	93619
8286	452631	93563
8287	452685	93508
8288	452737	93453
8289	452785	93397
8290	452835	93341
8291	452884	93285
8292	452932	93230
8293	452983	93174
8294	453035	93119
8295	453085	93063
8296	453135	93008
8297	453188	92953
8298	453239	92898
8299	453290	92842
8300	453341	92787
8301	453396	92732
8302	453446	92677
8303	453499	92622
8304	453551	92567
8305	453597	92510
8306	453649	92455
8307	453697	92399
8308	453745	92343
8309	453801	92289
8310	453855	92234
8311	453915	92181
8312	453957	92123
8313	454015	92069
8314	454075	92016
8315	454137	91963
8316	454206	91911
8317	454321	91869
8318	454396	91818
8319	454460	91766
8320	454516	91711
8321	454569	91656
8322	454619	91601
8323	454683	91548
8324	454744	91495
8325	454820	91444
8326	454870	91389
8327	454928	91335
8328	454988	91281
8329	455033	91225
8330	455090	91171
8331	455150	91117
8332	455212	91064
8333	455261	91008
8334	455307	90952
8335	455361	90897
8336	455412	90842
8337	455468	90787
8338	455519	90732
8339	455574	90677
8340	455620	90621
8341	455671	90566
8342	455726	90511
8343	455780	90456
8344	455836	90402
8345	455885	90346
8346	455936	90291
8347	456086	90255
8348	456155	90203
8349	456215	90150
8350	456268	90095
8351	456321	90040
8352	456380	89986
8353	456425	89930
8354	456478	89875
8355	456526	89819
8356	456573	89763
8357	456620	89706
8358	456668	89651
8359	456719	89595
8360	456781	89542
8361	456833	89487
8362	456885	89432
8363	456943	89378
8364	457011	89326
8365	457070	89272
8366	457126	89218
8367	457173	89161
8368	457229	89107
8369	457294	89054
8370	457347	89000
8371	457392	88943
8372	457445	88888
8373	457503	88834
8374	457569	88782
8375	457630	88728
8376	457686	88674
8377	457735	88618
8378	457796	88565
8379	457849	88510
8380	457894	88453
8381	457945	88398
8382	458012	88346
8383	458120	88301
8384	458177	88247
8385	458230	88192
8386	458284	88137
8387	458347	88084
8388	458396	88029
8389	458456	87975
8390	458505	87919
8391	458556	87864
8392	458664	87820
8393	458720	87765
8394	458784	87712
8395	458838	87658
8396	458898	87604
8397	458950	87549
8398	458999	87493
8399	459058	87439
8400	459133	87388
8401	459303	87356
8402	459361	87302
8403	459418	87247
8404	459479	87194
8405	459525	87138
8406	459586	87084
8407	459639	87029
8408	459704	86977
8409	459771	86924
8410	459830	86870
8411	459895	86818
8412	459951	86763
8413	460006	86709
8414	460078	86657
8415	460130	86602
8416	460180	86546
8417	460241	86493
8418	460411	86460
8419	460465	86405
8420	460520	86350
8421	460586	86298
8422	460643	86244
8423	460707	86191
8424	460759	86136
8425	460823	86083
8426	460869	86026
8427	460922	85971
8428	460984	85918
8429	461046	85865
8430	461102	85810
8431	461162	85756
8432	461211	85701
8433	461275	85648
8434	461335	85594
8435	461392	85540
8436	461448	85485
8437	461497	85430
8438	461541	85373
8439	461609	85321
8440	461677	85268
8441	461730	85213
8442	461792	85160
8443	461860	85108
8444	461909	85052
8445	461971	84999
8446	462028	84945
8447	462079	84889
8448	462129	84834
8449	462175	84777
8450	462218	84720
8451	462282	84667
8452	462338	84613
8453	462386	84557
8454	462446	84503
8455	462505	84449
8456	462558	84394
8457	462619	84341
8458	462667	84285
8459	462722	84230
8460	462777	84176
8461	462822	84119
8462	462877	84065
8463	462925	84009
8464	462975	83953
8465	463033	83899
8466	463092	83845
8467	463147	83791
8468	463201	83736
8469	463262	83682
8470	463315	83627
8471	463371	83573
8472	463416	83516
8473	463465	83461
8474	463519	83406
8475	463579	83352
8476	463643	83299
8477	463692	83243
8478	463750	83189
8479	463808	83135
8480	463866	83081
8481	463923	83027
8482	463980	82972
8483	464027	82916
8484	464092	82863
8485	464143	82808
8486	464198	82753
8487	464258	82700
8488	464311	82645
8489	464357	82588
8490	464406	82533
8491	464458	82477
8492	464503	82421
8493	464552	82365
8494	464606	82311
8495	464651	82254
8496	464707	82200
8497	464772	82147
8498	464835	82094
8499	464895	82040
8500	464978	81990
8501	465039	81937
8502	465100	81883
8503	465149	81827
8504	465275	81785
8505	465333	81731
8506	465386	81676
8507	465438	81621
8508	465485	81565
8509	465539	81510
8510	465592	81455
8511	465653	81401
8512	465708	81347
8513	465769	81293
8514	465827	81239
8515	465886	81185
8516	465949	81132
8517	466009	81078
8518	466059	81022
8519	466108	80967
8520	466156	80911
8521	466211	80856
8522	466256	80800
8523	466316	80746
8524	466362	80690
8525	466415	80635
8526	466468	80580
8527	466523	80525
8528	466572	80469
8529	466641	80417
8530	466695	80362
8531	466752	80308
8532	466798	80252
8533	466845	80196
8534	466902	80141
8535	466960	80087
8536	467015	80033
8537	467075	79979
8538	467149	79928
8539	467204	79873
8540	467260	79818
8541	467314	79764
8542	467365	79708
8543	467418	79653
8544	467467	79598
8545	467516	79542
8546	467570	79487
8547	467632	79434
8548	467678	79377
8549	467739	79324
8550	467784	79267
8551	467844	79214
8552	467891	79158
8553	467950	79104
8554	467995	79047
8555	468039	78991
8556	468090	78935
8557	468140	78880
8558	468198	78826
8559	468296	78778
8560	468357	78725
8561	468417	78671
8562	468465	78615
8563	468518	78560
8564	468571	78505
8565	468617	78449
8566	468670	78394
8567	468719	78338
8568	468768	78283
8569	468813	78226
8570	468865	78171
8571	468917	78116
8572	468967	78060
8573	469034	78008
8574	469100	77955
8575	469170	77903
8576	469233	77849
8577	469315	77799
8578	469374	77745
8579	469429	77691
8580	469486	77636
8581	469551	77583
8582	469597	77527
8583	469653	77473
8584	469703	77417
8585	469761	77363
8586	469808	77307
8587	469857	77251
8588	469918	77198
8589	469974	77143
8590	470023	77087
8591	470075	77032
8592	470123	76977
8593	470176	76921
8594	470243	76869
8595	470385	76828
8596	470445	76775
8597	470515	76722
8598	470576	76669
8599	470628	76613
8600	470683	76559
8601	470739	76504
8602	470800	76451
8603	470856	76396
8604	470919	76343
8605	470979	76289
8606	471033	76234
8607	471087	76179
8608	471145	76125
8609	471205	76071
8610	471273	76018
8611	471335	75965
8612	471394	75911
8613	471447	75856
8614	471505	75802
8615	471576	75749
8616	471642	75697
8617	471702	75643
8618	471754	75587
8619	471805	75532
8620	471860	75477
8621	471926	75425
8622	471990	75371
8623	472046	75317
8624	472108	75263
8625	472164	75209
8626	472222	75154
8627	472275	75099
8628	472337	75046
8629	472393	74991
8630	472472	74940
8631	472534	74887
8632	472593	74833
8633	472648	74778
8634	472713	74725
8635	472771	74671
8636	472834	74617
8637	472885	74562
8638	472936	74507
8639	472995	74453
8640	473051	74398
8641	473106	74343
8642	473162	74289
8643	473222	74235
8644	473291	74182
8645	473378	74133
8646	473426	74077
8647	473480	74022
8648	473527	73966
8649	473584	73911
8650	473635	73856
8651	473692	73802
8652	473742	73746
8653	473791	73691
8654	473851	73637
8655	473932	73586
8656	473999	73533
8657	474047	73477
8658	474105	73423
8659	474158	73368
8660	474223	73315
8661	474286	73262
8662	474340	73207
8663	474385	73150
8664	474436	73095
8665	474500	73042
8666	474559	72988
8667	474615	72933
8668	474677	72879
8669	474733	72825
8670	474791	72771
8671	474843	72715
8672	474894	72660
8673	474941	72604
8674	475003	72551
8675	475055	72495
8676	475122	72442
8677	475175	72387
8678	475232	72333
8679	475297	72280
8680	475350	72225
8681	475405	72170
8682	475461	72116
8683	475517	72061
8684	475577	72007
8685	475639	71953
8686	475711	71901
8687	475779	71848
8688	475852	71796
8689	476089	71769
8690	476165	71717
8691	476234	71665
8692	476291	71610
8693	476351	71556
8694	476407	71502
8695	476476	71449
8696	476532	71394
8697	476583	71339
8698	476634	71284
8699	476693	71230
8700	476752	71175
8701	476805	71120
8702	476863	71066
8703	476922	71012
8704	476971	70956
8705	477033	70902
8706	477095	70849
8707	477146	70793
8708	477203	70739
8709	477262	70685
8710	477319	70630
8711	477385	70577
8712	477443	70523
8713	477498	70468
8714	477551	70413
8715	477600	70357
8716	477658	70303
8717	477715	70248
8718	477764	70193
8719	477824	70139
8720	477887	70085
8721	477938	70030
8722	477990	69975
8723	478041	69919
8724	478087	69863
8725	478131	69807
8726	478187	69752
8727	478239	69697
8728	478286	69641
8729	478338	69586
8730	478391	69531
8731	478439	69475
8732	478492	69420
8733	478551	69366
8734	478610	69312
8735	478659	69256
8736	478714	69201
8737	478768	69146
8738	478822	69092
8739	478881	69037
8740	478939	68983
8741	478995	68928
8742	479044	68873
8743	479098	68818
8744	479141	68761
8745	479195	68706
8746	479240	68650
8747	479288	68595
8748	479345	68540
8749	479389	68484
8750	479438	68428
8751	479488	68373
8752	479545	68318
8753	479612	68265
8754	479688	68213
8755	479769	68162
8756	479834	68109
8757	479884	68054
8758	479931	67998
8759	479981	67942
8760	480028	67886
8761	480081	67831
8762	480133	67776
8763	480185	67721
8764	480236	67665
8765	480296	67611
8766	480346	67556
8767	480394	67500
8768	480458	67447
8769	480620	67407
8770	480694	67355
8771	480756	67301
8772	480827	67248
8773	480896	67196
8774	480954	67141
8775	481011	67087
8776	481072	67033
8777	481122	66977
8778	481185	66924
8779	481232	66868
8780	481284	66813
8781	481332	66757
8782	481379	66701
8783	481439	66647
8784	481500	66593
8785	481552	66538
8786	481619	66485
8787	481682	66431
8788	481750	66378
8789	481800	66322
8790	481853	66267
8791	481906	66212
8792	481971	66159
8793	482032	66105
8794	482102	66052
8795	482162	65998
8796	482238	65946
8797	482305	65893
8798	482359	65838
8799	482406	65782
8800	482458	65727
8801	482517	65673
8802	482566	65617
8803	482617	65562
8804	482665	65506
8805	482716	65451
8806	482762	65395
8807	482855	65345
8808	482904	65289
8809	482959	65235
8810	483008	65179
8811	483064	65124
8812	483119	65070
8813	483181	65016
8814	483241	64962
8815	483297	64907
8816	483354	64853
8817	483404	64797
8818	483457	64742
8819	483503	64686
8820	483558	64631
8821	483613	64576
8822	483667	64521
8823	483723	64467
8824	483773	64411
8825	483832	64357
8826	483880	64301
8827	483927	64245
8828	483982	64191
8829	484035	64136
8830	484086	64080
8831	484134	64025
8832	484187	63969
8833	484234	63914
8834	484291	63859
8835	484361	63806
8836	484412	63751
8837	484465	63696
8838	484524	63642
8839	484577	63587
8840	484633	63532
8841	484688	63477
8842	484741	63422
8843	484793	63367
8844	484849	63312
8845	484896	63256
8846	484947	63201
8847	484994	63145
8848	485054	63091
8849	485105	63036
8850	485162	62981
8851	485220	62927
8852	485337	62880
8853	485399	62826
8854	485462	62772
8855	485527	62719
8856	485580	62664
8857	485634	62609
8858	485701	62556
8859	485753	62501
8860	485803	62445
8861	485875	62392
8862	485931	62338
8863	486002	62285
8864	486067	62231
8865	486119	62176
8866	486181	62122
8867	486243	62069
8868	486298	62014
8869	486361	61960
8870	486415	61905
8871	486478	61851
8872	486545	61798
8873	486625	61746
8874	486692	61693
8875	486764	61640
8876	486978	61606
8877	487134	61564
8878	487226	61513
8879	487318	61463
8880	487407	61412
8881	487481	61360
8882	487542	61306
8883	487600	61251
8884	487669	61198
8885	487731	61144
8886	487796	61091
8887	487863	61037
8888	487987	60991
8889	488441	60986
8890	488591	60943
8891	488706	60895
8892	488813	60847
8893	488896	60796
8894	488973	60743
8895	489046	60691
8896	489105	60636
8897	489174	60583
8898	489243	60530
8899	489304	60475
8900	489364	60421
8901	489438	60368
8902	489525	60317
8903	489644	60270
8904	489718	60218
8905	489777	60163
8906	489832	60108
8907	489908	60056
8908	489966	60001
8909	490024	59946
8910	490088	59892
8911	490146	59838
8912	490202	59783
8913	490254	59728
8914	490308	59672
8915	490367	59618
8916	490426	59563
8917	490486	59509
8918	490545	59455
8919	490614	59401
8920	490671	59346
8921	490736	59293
8922	490805	59239
8923	490865	59185
8924	490928	59131
8925	490981	59076
8926	491031	59020
8927	491083	58965
8928	491146	58911
8929	491218	58858
8930	491296	58805
8931	491375	58753
8932	491460	58702
8933	491534	58649
8934	491685	58606
8935	491756	58552
8936	491826	58499
8937	491892	58445
8938	491964	58392
8939	492025	58338
8940	492095	58285
8941	492144	58229
8942	492198	58174
8943	492255	58119
8944	492311	58064
8945	492365	58009
8946	492420	57954
8947	492470	57898
8948	492523	57843
8949	492585	57789
8950	492648	57735
8951	492705	57680
8952	492762	57625
8953	492813	57570
8954	492871	57515
8955	492930	57460
8956	492980	57405
8957	493094	57357
8958	493154	57302
8959	493211	57247
8960	493272	57193
8961	493325	57138
8962	493385	57083
8963	493433	57027
8964	493492	56973
8965	493541	56917
8966	493610	56864
8967	493663	56808
8968	493715	56753
8969	493782	56699
8970	493839	56644
8971	493898	56590
8972	493951	56534
8973	494002	56479
8974	494056	56424
8975	494117	56369
8976	494167	56314
8977	494220	56258
8978	494273	56203
8979	494328	56148
8980	494372	56092
8981	494422	56036
8982	494470	55980
8983	494519	55925
8984	494573	55869
8985	494622	55814
8986	494675	55759
8987	494724	55703
8988	494778	55648
8989	494837	55593
8990	494900	55539
8991	494963	55485
8992	495031	55431
8993	495080	55375
8994	495138	55321
8995	495199	55266
8996	495253	55211
8997	495302	55155
8998	495351	55100
8999	495398	55044
9000	495457	54989
9001	495506	54933
9002	495550	54877
9003	495604	54822
9004	495657	54767
9005	495715	54712
9006	495765	54656
9007	495824	54602
9008	495872	54546
9009	495923	54491
9010	495967	54434
9011	496027	54380
9012	496084	54325
9013	496146	54271
9014	496192	54215
9015	496243	54159
9016	496296	54104
9017	496357	54050
9018	496413	53995
9019	496458	53938
9020	496511	53883
9021	496560	53827
9022	496610	53772
9023	496657	53716
9024	496713	53661
9025	496773	53607
9026	496829	53552
9027	496884	53497
9028	496944	53442
9029	496995	53387
9030	497049	53332
9031	497104	53276
9032	497170	53223
9033	497222	53167
9034	497273	53112
9035	497335	53057
9036	497386	53002
9037	497440	52947
9038	497492	52891
9039	497603	52842
9040	497648	52786
9041	497700	52731
9042	497761	52676
9043	497822	52622
9044	497880	52567
9045	497929	52512
9046	497980	52456
9047	498042	52402
9048	498090	52346
9049	498146	52291
9050	498200	52236
9051	498249	52180
9052	498305	52125
9053	498361	52070
9054	498424	52016
9055	498487	51962
9056	498539	51907
9057	498589	51851
9058	498642	51796
9059	498685	51739
9060	498732	51684
9061	498784	51628
9062	498832	51573
