iter	RMSE
4773	3.952377713
4774	3.952047472
4775	3.951875208
4776	3.951438366
4777	3.951164064
4778	3.950900217
4779	3.950546471
4780	3.950367916
4781	3.950245382
4782	3.949777533
4783	3.949442519
4784	3.949208782
4785	3.94890349
4786	3.948516753
4787	3.948288886
4788	3.948135448
4789	3.947952833
4790	3.947672059
4791	3.947535159
4792	3.947362242
4793	3.947287177
4794	3.947109234
4795	3.946813962
4796	3.946642837
4797	3.94642854
4798	3.94612729
4799	3.946073785
4800	3.945838329
4801	3.945729944
4802	3.945404923
4803	3.945184022
4804	3.944836606
4805	3.944597121
4806	3.94446787
4807	3.944144722
4808	3.943817898
4809	3.943493633
4810	3.943339704
4811	3.943173296
4812	3.94300536
4813	3.942758614
4814	3.942609068
4815	3.942431675
4816	3.942035783
4817	3.941821084
4818	3.941601503
4819	3.941497415
4820	3.941321037
4821	3.941171589
4822	3.941123344
4823	3.940502199
4824	3.940163047
4825	3.93970816
4826	3.939559107
4827	3.939300422
4828	3.938896905
4829	3.938794116
4830	3.938541015
4831	3.93809782
4832	3.937916721
4833	3.937840562
4834	3.937596692
4835	3.937556934
4836	3.937321729
4837	3.937189801
4838	3.936808008
4839	3.936582206
4840	3.936339172
4841	3.936150981
4842	3.935791033
4843	3.935476013
4844	3.935151518
4845	3.93505046
4846	3.934661904
4847	3.934178176
4848	3.933969909
4849	3.933676852
4850	3.933474811
4851	3.93325324
4852	3.932696892
4853	3.932305816
4854	3.9322146
4855	3.931511799
4856	3.931122589
4857	3.930968023
4858	3.930771641
4859	3.930464612
4860	3.93020838
4861	3.929962052
4862	3.929897186
4863	3.929756309
4864	3.929415313
4865	3.929054595
4866	3.928740561
4867	3.928432
4868	3.928136698
4869	3.927970715
4870	3.927893752
4871	3.927546944
4872	3.927336035
4873	3.926920139
4874	3.926551859
4875	3.926268332
4876	3.925998534
4877	3.925745831
4878	3.925284077
4879	3.925081756
4880	3.924778867
4881	3.924536936
4882	3.924333507
4883	3.924132207
4884	3.923750214
4885	3.923599638
4886	3.923301832
4887	3.923202456
4888	3.922880615
4889	3.922616548
4890	3.922486725
4891	3.922204434
4892	3.921731404
4893	3.921397512
4894	3.921187648
4895	3.921103975
4896	3.921008368
4897	3.920826326
4898	3.920472467
4899	3.920049417
4900	3.919844071
4901	3.919629687
4902	3.919446662
4903	3.919372899
4904	3.919023501
4905	3.918768052
4906	3.918580854
4907	3.918209188
4908	3.918031456
4909	3.917894286
4910	3.917541693
4911	3.917254451
4912	3.916888479
4913	3.916589703
4914	3.916209425
4915	3.916083678
4916	3.915797402
4917	3.915722804
4918	3.91566291
4919	3.915042475
4920	3.914839625
4921	3.914716592
4922	3.914604588
4923	3.914466838
4924	3.914247562
4925	3.914004213
4926	3.913579544
4927	3.913494022
4928	3.913256911
4929	3.913064852
4930	3.912895163
4931	3.912726081
4932	3.91245029
4933	3.912043084
4934	3.911852345
4935	3.911403673
4936	3.910939153
4937	3.910604032
4938	3.909973437
4939	3.9096884
4940	3.909529305
4941	3.90910952
4942	3.908901758
4943	3.908532548
4944	3.908436787
4945	3.90830634
4946	3.907667699
4947	3.907410432
4948	3.906992722
4949	3.906686434
4950	3.906383808
4951	3.906200316
4952	3.906140277
4953	3.905834997
4954	3.905615236
4955	3.905356606
4956	3.905113625
4957	3.904766791
4958	3.904677851
4959	3.90434465
4960	3.904023406
4961	3.90396533
4962	3.903790176
4963	3.903548941
4964	3.903386369
4965	3.903209037
4966	3.903003421
4967	3.902901684
4968	3.902469197
4969	3.902288442
4970	3.902059412
4971	3.901862651
4972	3.901670492
4973	3.901329348
4974	3.901100569
4975	3.900871777
4976	3.90069018
4977	3.900466131
4978	3.900116269
4979	3.9
4980	3.899770221
4981	3.899649789
4982	3.899136488
4983	3.898822199
4984	3.898750353
4985	3.898538348
4986	3.89840003
4987	3.898307251
4988	3.898099222
4989	3.897828859
4990	3.897699134
4991	3.897072761
4992	3.896773697
4993	3.896500011
4994	3.896299582
4995	3.895993685
4996	3.895934566
4997	3.895345942
4998	3.895232303
4999	3.89470302
5000	3.894512202
5001	3.894399
5002	3.894341089
5003	3.894148712
5004	3.893666421
5005	3.893550884
5006	3.893336592
5007	3.893267726
5008	3.893066977
5009	3.892764679
5010	3.892570375
5011	3.892391934
5012	3.892080645
5013	3.891683484
5014	3.89152658
5015	3.891302929
5016	3.890927578
5017	3.890779432
5018	3.89052074
5019	3.890254168
5020	3.890084564
5021	3.889778333
5022	3.889668694
5023	3.889339915
5024	3.889188623
5025	3.888809213
5026	3.888581857
5027	3.888289699
5028	3.888091624
5029	3.887876106
5030	3.887662118
5031	3.887280553
5032	3.887145538
5033	3.886919628
5034	3.886775341
5035	3.886520704
5036	3.886348314
5037	3.886087012
5038	3.885896542
5039	3.885773983
5040	3.885614062
5041	3.885285402
5042	3.885162514
5043	3.884641741
5044	3.884391752
5045	3.884113332
5046	3.883960601
5047	3.883622226
5048	3.883508861
5049	3.883333711
5050	3.883038996
5051	3.882834474
5052	3.882628705
5053	3.882356647
5054	3.882033429
5055	3.881717136
5056	3.881312733
5057	3.881192965
5058	3.88110982
5059	3.880943835
5060	3.88084322
5061	3.880695616
5062	3.880577374
5063	3.880491898
5064	3.880464694
5065	3.880387407
5066	3.880207324
5067	3.880017803
5068	3.879666406
5069	3.879437123
5070	3.879118763
5071	3.878949909
5072	3.87862486
5073	3.878284473
5074	3.878098569
5075	3.877993859
5076	3.877746535
5077	3.877557821
5078	3.877521933
5079	3.877394004
5080	3.87716536
5081	3.876872342
5082	3.876641811
5083	3.876472694
5084	3.876396875
5085	3.876110917
5086	3.875794606
5087	3.875559213
5088	3.875231093
5089	3.875026004
5090	3.874916568
5091	3.87473236
5092	3.874636693
5093	3.87445789
5094	3.874169932
5095	3.874082301
5096	3.873805772
5097	3.873637151
5098	3.873430275
5099	3.873298339
5100	3.873035847
5101	3.872935181
5102	3.872589028
5103	3.87245474
5104	3.872116133
5105	3.871644266
5106	3.871485931
5107	3.871330998
5108	3.871026692
5109	3.870745141
5110	3.870567863
5111	3.870382519
5112	3.870075659
5113	3.869881921
5114	3.86955146
5115	3.869388544
5116	3.869130283
5117	3.86870968
5118	3.868659446
5119	3.868437108
5120	3.86816886
5121	3.868001233
5122	3.867711088
5123	3.867537859
5124	3.867071326
5125	3.867008818
5126	3.866820976
5127	3.866435182
5128	3.866251967
5129	3.866166484
5130	3.866032749
5131	3.865773798
5132	3.865498692
5133	3.865133715
5134	3.864889292
5135	3.864671238
5136	3.864550489
5137	3.8643141
5138	3.863990614
5139	3.863717865
5140	3.863468074
5141	3.863216093
5142	3.863020303
5143	3.862858509
5144	3.862595308
5145	3.862533193
5146	3.862435049
5147	3.862368428
5148	3.86209836
5149	3.861708522
5150	3.861410137
5151	3.861179304
5152	3.861048658
5153	3.860944728
5154	3.860750843
5155	3.860536906
5156	3.860367394
5157	3.859990279
5158	3.859893158
5159	3.859700153
5160	3.859598829
5161	3.859474812
5162	3.859348771
5163	3.859138175
5164	3.858896481
5165	3.858629745
5166	3.858346668
5167	3.858217792
5168	3.858142392
5169	3.858026724
5170	3.857789625
5171	3.857688717
5172	3.857560441
5173	3.857277751
5174	3.857045582
5175	3.856924438
5176	3.856795826
5177	3.856502193
5178	3.85639923
5179	3.856199672
5180	3.855855438
5181	3.855782326
5182	3.855443033
5183	3.85533304
5184	3.855169368
5185	3.854575919
5186	3.854348256
5187	3.854003857
5188	3.853643395
5189	3.853485722
5190	3.853304381
5191	3.853060453
5192	3.852864459
5193	3.852507783
5194	3.852149206
5195	3.851978391
5196	3.851699652
5197	3.851522588
5198	3.851469794
5199	3.851118285
5200	3.850798363
5201	3.850643844
5202	3.850405667
5203	3.850286495
5204	3.850079454
5205	3.849804473
5206	3.849628257
5207	3.849310704
5208	3.849003566
5209	3.848704041
5210	3.848555048
5211	3.848329055
5212	3.847972271
5213	3.847856764
5214	3.847664246
5215	3.84732985
5216	3.847110178
5217	3.846693716
5218	3.846486638
5219	3.846060907
5220	3.845858162
5221	3.845689563
5222	3.84552548
5223	3.845254697
5224	3.845043485
5225	3.844860811
5226	3.844777973
5227	3.844470161
5228	3.844279813
5229	3.843852746
5230	3.843621015
5231	3.843543456
5232	3.843113341
5233	3.842870171
5234	3.842717987
5235	3.842536919
5236	3.84224969
5237	3.842031444
5238	3.841525746
5239	3.84132526
5240	3.841160366
5241	3.840898801
5242	3.840532112
5243	3.840367808
5244	3.840147269
5245	3.839953427
5246	3.839699122
5247	3.839009383
5248	3.838442032
5249	3.838323739
5250	3.838189502
5251	3.837710181
5252	3.837419621
5253	3.837054162
5254	3.836769962
5255	3.836550623
5256	3.836178045
5257	3.835827167
5258	3.835644836
5259	3.835441696
5260	3.835170357
5261	3.834989089
5262	3.834637164
5263	3.834401121
5264	3.834220755
5265	3.834048672
5266	3.833843102
5267	3.8336746
5268	3.833485282
5269	3.832944029
5270	3.832263718
5271	3.832094521
5272	3.831986519
5273	3.831733564
5274	3.831542114
5275	3.831377425
5276	3.831286155
5277	3.831238092
5278	3.831009825
5279	3.830735354
5280	3.830211095
5281	3.829949566
5282	3.829787001
5283	3.82963508
5284	3.829422537
5285	3.829263396
5286	3.829087018
5287	3.828657316
5288	3.828495167
5289	3.828362779
5290	3.828182285
5291	3.827839449
5292	3.827705941
5293	3.827406003
5294	3.827247248
5295	3.827031281
5296	3.82691577
5297	3.826872511
5298	3.826661225
5299	3.826165567
5300	3.826019459
5301	3.825814084
5302	3.825285545
5303	3.825190523
5304	3.825026344
5305	3.824361406
5306	3.82411375
5307	3.823740431
5308	3.823597996
5309	3.823365664
5310	3.822940497
5311	3.822585108
5312	3.822496923
5313	3.822216819
5314	3.822175861
5315	3.822017517
5316	3.821479506
5317	3.821260545
5318	3.82104989
5319	3.820765128
5320	3.820440309
5321	3.820291156
5322	3.820000685
5323	3.81988606
5324	3.819759969
5325	3.819565406
5326	3.819478251
5327	3.819259175
5328	3.818950405
5329	3.818779205
5330	3.818616008
5331	3.818430655
5332	3.818189997
5333	3.818082702
5334	3.817902979
5335	3.817665587
5336	3.817300595
5337	3.816980824
5338	3.816877423
5339	3.816758933
5340	3.816600364
5341	3.816232126
5342	3.815935844
5343	3.815750204
5344	3.815049846
5345	3.814572491
5346	3.814360053
5347	3.814126844
5348	3.814077149
5349	3.813730843
5350	3.813381203
5351	3.81315517
5352	3.812886965
5353	3.812640294
5354	3.812556755
5355	3.81219442
5356	3.812027951
5357	3.811938106
5358	3.811796803
5359	3.811511978
5360	3.811322818
5361	3.811235001
5362	3.811082341
5363	3.810919286
5364	3.81064872
5365	3.810391514
5366	3.810129884
5367	3.80990413
5368	3.809743229
5369	3.809420778
5370	3.809296072
5371	3.808930435
5372	3.80839215
5373	3.808308046
5374	3.807946252
5375	3.807472732
5376	3.807370019
5377	3.807035549
5378	3.806865389
5379	3.806782354
5380	3.806767701
5381	3.806741545
5382	3.806531663
5383	3.806287574
5384	3.805851831
5385	3.805709199
5386	3.805518489
5387	3.805152331
5388	3.805046402
5389	3.8049411
5390	3.80457599
5391	3.804533738
5392	3.804364885
5393	3.804069413
5394	3.803824377
5395	3.803771395
5396	3.803307765
5397	3.803236165
5398	3.80294439
5399	3.802686348
5400	3.802597228
5401	3.802324492
5402	3.802210912
5403	3.801760345
5404	3.801733366
5405	3.801341755
5406	3.800906233
5407	3.800802395
5408	3.800552415
5409	3.800414003
5410	3.800180885
5411	3.799994475
5412	3.799784537
5413	3.799615156
5414	3.799185121
5415	3.798860825
5416	3.798450285
5417	3.798053124
5418	3.797994533
5419	3.797385516
5420	3.797109246
5421	3.797000565
5422	3.796747333
5423	3.79650372
5424	3.795918324
5425	3.795649375
5426	3.795260929
5427	3.794976128
5428	3.794857586
5429	3.794680399
5430	3.794216606
5431	3.793862005
5432	3.793731097
5433	3.793545002
5434	3.793445706
5435	3.793146695
5436	3.792845763
5437	3.792651244
5438	3.792310257
5439	3.792239557
5440	3.792032035
5441	3.79180299
5442	3.791682292
5443	3.791524099
5444	3.791314482
5445	3.791215918
5446	3.791039035
5447	3.790757714
5448	3.79063556
5449	3.790023619
5450	3.789822624
5451	3.789723072
5452	3.789587905
5453	3.789382929
5454	3.789278142
5455	3.788912314
5456	3.78885659
5457	3.788656325
5458	3.788445282
5459	3.78837071
5460	3.787757137
5461	3.787605905
5462	3.787317203
5463	3.787191294
5464	3.786873416
5465	3.786693954
5466	3.786414053
5467	3.786202886
5468	3.785987113
5469	3.785710486
5470	3.785486604
5471	3.78483231
5472	3.784565426
5473	3.784291865
5474	3.784077093
5475	3.783982938
5476	3.783831397
5477	3.783658766
5478	3.783632292
5479	3.783329176
5480	3.782889203
5481	3.782495641
5482	3.782248732
5483	3.782010688
5484	3.781882541
5485	3.781812122
5486	3.781596733
5487	3.781429552
5488	3.781154813
5489	3.781036314
5490	3.78048549
5491	3.780272405
5492	3.779918241
5493	3.779521513
5494	3.779008879
5495	3.778718726
5496	3.778456966
5497	3.778305839
5498	3.778163278
5499	3.777777321
5500	3.77730272
5501	3.777181559
5502	3.777008465
5503	3.776869191
5504	3.776635096
5505	3.776425288
5506	3.77632173
5507	3.776072193
5508	3.775786898
5509	3.775234037
5510	3.774808215
5511	3.774413652
5512	3.77423471
5513	3.773987579
5514	3.773717067
5515	3.773614547
5516	3.773408862
5517	3.772845319
5518	3.772659944
5519	3.772548174
5520	3.772315719
5521	3.772041747
5522	3.77158678
5523	3.771164205
5524	3.770878698
5525	3.770790416
5526	3.770407841
5527	3.770250186
5528	3.769981315
5529	3.76946993
5530	3.769285184
5531	3.76899285
5532	3.768953064
5533	3.768704949
5534	3.768575713
5535	3.768125581
5536	3.767873114
5537	3.767747033
5538	3.767361283
5539	3.767104466
5540	3.766946832
5541	3.766852408
5542	3.766575969
5543	3.766397929
5544	3.766329928
5545	3.76593352
5546	3.765652394
5547	3.765422222
5548	3.765096771
5549	3.764651321
5550	3.764349385
5551	3.764186697
5552	3.763961215
5553	3.763791976
5554	3.763278156
5555	3.762873138
5556	3.762668939
5557	3.762416265
5558	3.762087844
5559	3.761923303
5560	3.76168796
5561	3.761350385
5562	3.760993642
5563	3.76076143
5564	3.760686628
5565	3.760491881
5566	3.760275748
5567	3.760119743
5568	3.759822229
5569	3.759677213
5570	3.759505707
5571	3.759162511
5572	3.759026724
5573	3.75876455
5574	3.758610396
5575	3.758065223
5576	3.75762293
5577	3.757380613
5578	3.757039139
5579	3.756720306
5580	3.756614448
5581	3.756442004
5582	3.756168152
5583	3.756114976
5584	3.755855952
5585	3.755800377
5586	3.755490383
5587	3.755370914
5588	3.755186752
5589	3.754883736
5590	3.754613125
5591	3.754468068
5592	3.754025191
5593	3.753724638
5594	3.753600319
5595	3.753430453
5596	3.753403766
5597	3.753181792
5598	3.752907702
5599	3.752582284
5600	3.75249645
5601	3.752057817
5602	3.751971331
5603	3.751672692
5604	3.751481473
5605	3.751163767
5606	3.750802058
5607	3.750684678
5608	3.750472459
5609	3.750265826
5610	3.749806137
5611	3.74958363
5612	3.749334554
5613	3.749074102
5614	3.748994427
5615	3.748704671
5616	3.748616507
5617	3.748368487
5618	3.747911447
5619	3.747827426
5620	3.747693469
5621	3.747450829
5622	3.747337026
5623	3.747168157
5624	3.747090362
5625	3.746737064
5626	3.746564805
5627	3.746334581
5628	3.746248123
5629	3.745869606
5630	3.74545534
5631	3.745053519
5632	3.7449358
5633	3.744794211
5634	3.744560674
5635	3.744098363
5636	3.743943926
5637	3.743730684
5638	3.743548513
5639	3.743379312
5640	3.743188471
5641	3.743033837
5642	3.742662687
5643	3.742502582
5644	3.742044344
5645	3.74167502
5646	3.741507658
5647	3.741258365
5648	3.740572924
5649	3.74051247
5650	3.740341529
5651	3.740092639
5652	3.739973801
5653	3.739583582
5654	3.739561126
5655	3.739422703
5656	3.739214496
5657	3.73914969
5658	3.738921897
5659	3.738796123
5660	3.738476536
5661	3.738369841
5662	3.738202171
5663	3.737953941
5664	3.737607001
5665	3.737327436
5666	3.737189892
5667	3.736839832
5668	3.736652028
5669	3.736483478
5670	3.736279121
5671	3.736158556
5672	3.735849341
5673	3.735710619
5674	3.735536728
5675	3.73520803
5676	3.734933104
5677	3.734730428
5678	3.734203453
5679	3.734136793
5680	3.734044431
5681	3.733895522
5682	3.733640419
5683	3.733282956
5684	3.733032471
5685	3.732713677
5686	3.732614048
5687	3.732249094
5688	3.731853567
5689	3.73169348
5690	3.73157116
5691	3.731335349
5692	3.730950174
5693	3.730635221
5694	3.730558207
5695	3.730312845
5696	3.730143366
5697	3.729973879
5698	3.729694545
5699	3.729465531
5700	3.729168789
5701	3.729134851
5702	3.728793042
5703	3.72858569
5704	3.728305127
5705	3.728066374
5706	3.727703067
5707	3.727524457
5708	3.727192318
5709	3.726865781
5710	3.726425902
5711	3.726215359
5712	3.725934778
5713	3.725762363
5714	3.725642907
5715	3.725543894
5716	3.725444878
5717	3.725346665
5718	3.725290312
5719	3.724834948
5720	3.724632046
5721	3.724478573
5722	3.724271142
5723	3.724122647
5724	3.723929692
5725	3.723721102
5726	3.723614951
5727	3.723354633
5728	3.723261197
5729	3.72320884
5730	3.722967505
5731	3.722886949
5732	3.722574537
5733	3.722517014
5734	3.72218346
5735	3.721868894
5736	3.721773971
5737	3.721657771
5738	3.721491927
5739	3.721239681
5740	3.721052379
5741	3.720743681
5742	3.72056377
5743	3.720366116
5744	3.720124274
5745	3.719779864
5746	3.719635544
5747	3.719072562
5748	3.71894273
5749	3.718893699
5750	3.718838861
5751	3.71861805
5752	3.718471427
5753	3.718294793
5754	3.718190423
5755	3.717883423
5756	3.717703858
5757	3.717653843
5758	3.717464263
5759	3.716912248
5760	3.716665824
5761	3.716578837
5762	3.716499111
5763	3.716108041
5764	3.715937591
5765	3.715672538
5766	3.715510624
5767	3.715363232
5768	3.71521196
5769	3.715005625
5770	3.714867094
5771	3.71474535
5772	3.714516221
5773	3.714130595
5774	3.71401997
5775	3.713835534
5776	3.713394273
5777	3.713040676
5778	3.712912411
5779	3.712743429
5780	3.712525164
5781	3.712423216
5782	3.712278771
5783	3.712006509
5784	3.711633711
5785	3.711324069
5786	3.711176026
5787	3.711057232
5788	3.710709232
5789	3.710504749
5790	3.710387065
5791	3.709893495
5792	3.709520161
5793	3.709036664
5794	3.708946264
5795	3.708685725
5796	3.708401715
5797	3.708208266
5798	3.708051849
5799	3.707942013
5800	3.707810336
5801	3.707668947
5802	3.707605693
5803	3.707448279
5804	3.70730267
5805	3.706951891
5806	3.706522918
5807	3.70623858
5808	3.705893203
5809	3.705640543
5810	3.705307251
5811	3.704773338
5812	3.704489676
5813	3.704310757
5814	3.704050702
5815	3.703822207
5816	3.703631434
5817	3.703418138
5818	3.703287757
5819	3.703184259
5820	3.702783359
5821	3.702656844
5822	3.702467792
5823	3.702281485
5824	3.702150092
5825	3.701853429
5826	3.70168848
5827	3.701552043
5828	3.701338627
5829	3.701144322
5830	3.70075017
5831	3.700556483
5832	3.700167132
5833	3.699975359
5834	3.699788116
5835	3.699608645
5836	3.699492884
5837	3.699345989
5838	3.699045858
5839	3.698837324
5840	3.69851915
5841	3.698330536
5842	3.698216357
5843	3.697587823
5844	3.69740419
5845	3.697193455
5846	3.697086055
5847	3.696981085
5848	3.696383822
5849	3.696239238
5850	3.696027625
5851	3.695511848
5852	3.695287533
5853	3.695202478
5854	3.695031875
5855	3.694742108
5856	3.694465631
5857	3.694356041
5858	3.694052256
5859	3.693675373
5860	3.69339638
5861	3.693090244
5862	3.692833296
5863	3.692668106
5864	3.692293032
5865	3.692069495
5866	3.69181264
5867	3.691525382
5868	3.6912888
5869	3.691155716
5870	3.691128741
5871	3.690942349
5872	3.690865644
5873	3.69073547
5874	3.690454142
5875	3.690278118
5876	3.690167104
5877	3.690016261
5878	3.689637828
5879	3.689450873
5880	3.68935284
5881	3.689259031
5882	3.689153026
5883	3.688851577
5884	3.688723934
5885	3.688551243
5886	3.688004821
5887	3.687867064
5888	3.687751423
5889	3.68745783
5890	3.687169582
5891	3.6866184
5892	3.686416648
5893	3.686360677
5894	3.686283063
5895	3.686044517
5896	3.685856729
5897	3.685261732
5898	3.685233249
5899	3.684962732
5900	3.684901204
5901	3.684658173
5902	3.6844625
5903	3.684104662
5904	3.683993624
5905	3.683644207
5906	3.68342438
5907	3.683181578
5908	3.682917099
5909	3.682695926
5910	3.68254608
5911	3.682415938
5912	3.682211187
5913	3.682093901
5914	3.681942728
5915	3.681700154
5916	3.681542285
5917	3.681323799
5918	3.681184326
5919	3.681064075
5920	3.680876196
5921	3.680692707
5922	3.680399692
5923	3.680055801
5924	3.679677485
5925	3.679387486
5926	3.679221041
5927	3.679055892
5928	3.678940626
5929	3.678411039
5930	3.678351521
5931	3.678085391
5932	3.677948078
5933	3.677579004
5934	3.677407747
5935	3.67730613
5936	3.677026058
5937	3.67688789
5938	3.676759342
5939	3.676497828
5940	3.676415438
5941	3.676280999
5942	3.676024998
5943	3.675769306
5944	3.675440975
5945	3.675371454
5946	3.675143951
5947	3.674765455
5948	3.674599943
5949	3.674434097
5950	3.67403055
5951	3.67365847
5952	3.673616345
5953	3.673495194
5954	3.673294191
5955	3.673033572
5956	3.672827318
5957	3.672698301
5958	3.672169938
5959	3.67198536
5960	3.671534332
5961	3.671377659
5962	3.671228332
5963	3.670940117
5964	3.670868877
5965	3.67058047
5966	3.67027766
5967	3.670013885
5968	3.669734565
5969	3.669485953
5970	3.669314318
5971	3.669175696
5972	3.668918218
5973	3.66851341
5974	3.668387185
5975	3.668037099
5976	3.667966947
5977	3.66776188
5978	3.667677985
5979	3.667487948
5980	3.667383276
5981	3.666843188
5982	3.666627097
5983	3.666355208
5984	3.665992002
5985	3.665820203
5986	3.665715484
5987	3.665482309
5988	3.665222935
5989	3.665110834
5990	3.665009695
5991	3.66470446
5992	3.664533256
5993	3.664236166
5994	3.664087694
5995	3.664070014
5996	3.663758153
5997	3.663591815
5998	3.663447083
5999	3.66331004
6000	3.663060665
6001	3.662935234
6002	3.662860399
6003	3.66262475
6004	3.662475557
6005	3.662239392
6006	3.661964555
6007	3.661932615
6008	3.661648911
6009	3.661520647
6010	3.661340447
6011	3.661048832
6012	3.660687722
6013	3.660578431
6014	3.660314286
6015	3.660046352
6016	3.659760698
6017	3.659669573
6018	3.659273085
6019	3.659161294
6020	3.658981142
6021	3.658711143
6022	3.658471455
6023	3.658294548
6024	3.658217487
6025	3.657882334
6026	3.657674733
6027	3.657307714
6028	3.656930324
6029	3.656747766
6030	3.656455457
6031	3.656280749
6032	3.656131626
6033	3.6560473
6034	3.655860268
6035	3.655518499
6036	3.655312241
6037	3.655112043
6038	3.655016371
6039	3.654859483
6040	3.654627585
6041	3.654542732
6042	3.654366292
6043	3.654320826
6044	3.654152582
6045	3.653578853
6046	3.653434709
6047	3.652984674
6048	3.652857911
6049	3.652681882
6050	3.652497634
6051	3.652325036
6052	3.652003466
6053	3.651914611
6054	3.651746256
6055	3.651651317
6056	3.651388333
6057	3.651172313
6058	3.650866579
6059	3.650593515
6060	3.650333741
6061	3.650153318
6062	3.649956288
6063	3.649719805
6064	3.64947361
6065	3.649410004
6066	3.649169212
6067	3.649087356
6068	3.648857228
6069	3.648509049
6070	3.648315876
6071	3.648000859
6072	3.647948244
6073	3.647737118
6074	3.647480265
6075	3.647063703
6076	3.646986405
6077	3.64679496
6078	3.64651271
6079	3.645803697
6080	3.645543581
6081	3.644953852
6082	3.64466899
6083	3.644431012
6084	3.644002415
6085	3.643929002
6086	3.643652949
6087	3.643563561
6088	3.643469067
6089	3.643189193
6090	3.643062255
6091	3.642951448
6092	3.642757486
6093	3.642520042
6094	3.642482497
6095	3.642398844
6096	3.642298062
6097	3.641955679
6098	3.641675689
6099	3.641600582
6100	3.641437186
6101	3.641399465
6102	3.641211351
6103	3.640955685
6104	3.640570669
6105	3.64033127
6106	3.639981452
6107	3.639780081
6108	3.63966011
6109	3.639458392
6110	3.639135686
6111	3.639040088
6112	3.638534038
6113	3.638385671
6114	3.638206798
6115	3.637867493
6116	3.63772454
6117	3.637486932
6118	3.637377769
6119	3.637121503
6120	3.636793972
6121	3.6366043
6122	3.636299155
6123	3.636033411
6124	3.635901603
6125	3.635855742
6126	3.635612403
6127	3.635513578
6128	3.635437518
6129	3.635249261
6130	3.634804895
6131	3.634757369
6132	3.634628981
6133	3.63438688
6134	3.634254023
6135	3.634101685
6136	3.633881667
6137	3.633531063
6138	3.63320816
6139	3.633115543
6140	3.632907683
6141	3.632708397
6142	3.632661339
6143	3.632497541
6144	3.632257775
6145	3.632163317
6146	3.631901069
6147	3.631781829
6148	3.6315217
6149	3.631318869
6150	3.631007168
6151	3.630882942
6152	3.630527588
6153	3.630183104
6154	3.629809339
6155	3.629418678
6156	3.629092435
6157	3.628999878
6158	3.628960045
6159	3.628803353
6160	3.628728806
6161	3.628547969
6162	3.62828579
6163	3.628085258
6164	3.627952831
6165	3.627800064
6166	3.627463919
6167	3.627149075
6168	3.626587117
6169	3.626323142
6170	3.626104471
6171	3.626018621
6172	3.625883803
6173	3.625654187
6174	3.62521063
6175	3.624973195
6176	3.62478671
6177	3.624506552
6178	3.624272215
6179	3.624013699
6180	3.623481878
6181	3.623248965
6182	3.622852134
6183	3.622756272
6184	3.622516689
6185	3.622357565
6186	3.622136668
6187	3.621771347
6188	3.621717522
6189	3.621322511
6190	3.621264705
6191	3.62111298
6192	3.621057986
6193	3.620892172
6194	3.620676818
6195	3.620418542
6196	3.619865481
6197	3.619474576
6198	3.619351778
6199	3.61913136
6200	3.618814632
6201	3.618657334
6202	3.618596999
6203	3.618395433
6204	3.618253037
6205	3.61807864
6206	3.617840073
6207	3.617574465
6208	3.617242344
6209	3.6169155
6210	3.616721469
6211	3.616530247
6212	3.616396236
6213	3.616289588
6214	3.616040122
6215	3.615787818
6216	3.615564031
6217	3.615538317
6218	3.615179795
6219	3.615053699
6220	3.614870851
6221	3.61465464
6222	3.614413856
6223	3.614191976
6224	3.613709832
6225	3.61353837
6226	3.613300665
6227	3.613139144
6228	3.613058795
6229	3.61268027
6230	3.612537981
6231	3.612335744
6232	3.612190287
6233	3.611994175
6234	3.611861324
6235	3.611621351
6236	3.611171586
6237	3.611088702
6238	3.610509791
6239	3.610095775
6240	3.609968172
6241	3.609553263
6242	3.609344379
6243	3.609120358
6244	3.608759869
6245	3.608720311
6246	3.608465501
6247	3.608273177
6248	3.608056404
6249	3.607851589
6250	3.607686831
6251	3.607604366
6252	3.60747019
6253	3.607298098
6254	3.606976505
6255	3.606521671
6256	3.606416061
6257	3.606181713
6258	3.606078754
6259	3.605837731
6260	3.605680865
6261	3.605320864
6262	3.605247661
6263	3.605166804
6264	3.605030042
6265	3.604795437
6266	3.604514224
6267	3.60418556
6268	3.603918446
6269	3.603744354
6270	3.603655141
6271	3.603223858
6272	3.602921546
6273	3.602733254
6274	3.602558605
6275	3.602344986
6276	3.602214943
6277	3.601999804
6278	3.601727033
6279	3.601431757
6280	3.601263707
6281	3.601135291
6282	3.601036519
6283	3.600737855
6284	3.600651732
6285	3.60055328
6286	3.600488477
6287	3.600157446
6288	3.599952681
6289	3.599552449
6290	3.599277659
6291	3.599053012
6292	3.598855018
6293	3.598725182
6294	3.598570007
6295	3.598404657
6296	3.598237299
6297	3.598187957
6298	3.597818037
6299	3.597745682
6300	3.597507101
6301	3.597415232
6302	3.59712177
6303	3.596680531
6304	3.596550451
6305	3.59622823
6306	3.596161014
6307	3.595889301
6308	3.595749016
6309	3.595590209
6310	3.595203172
6311	3.595083215
6312	3.594836114
6313	3.594454669
6314	3.594370565
6315	3.594255253
6316	3.594202018
6317	3.594053991
6318	3.593999585
6319	3.593823843
6320	3.593653101
6321	3.593523745
6322	3.593238479
6323	3.593090578
6324	3.592900436
6325	3.592851354
6326	3.592713956
6327	3.592364677
